# This is F1TENTH simulation from 07.12.2023 at time 21:22:01
# Done with git-revision: unknown
# Starting position :,"[0.0, 0.0, 0.0]"
# Saving: 0.02 s
# Speedfactor 0.8
# Controller: Blank-MPPI-1
#
# Data:
time,angular_vel_z,linear_vel_x,pose_theta,pose_theta_cos,pose_theta_sin,pose_x,pose_y,slip_angle,steering_angle,angular_control_calculated,translational_control_calculated,WYPT_X_00,WYPT_X_01,WYPT_X_02,WYPT_X_03,WYPT_X_04,WYPT_X_05,WYPT_X_06,WYPT_X_07,WYPT_X_08,WYPT_X_09,WYPT_X_10,WYPT_X_11,WYPT_X_12,WYPT_X_13,WYPT_X_14,WYPT_X_15,WYPT_X_16,WYPT_X_17,WYPT_X_18,WYPT_X_19,WYPT_X_20,WYPT_X_21,WYPT_X_22,WYPT_X_23,WYPT_X_24,WYPT_X_25,WYPT_X_26,WYPT_X_27,WYPT_X_28,WYPT_X_29,WYPT_Y_00,WYPT_Y_01,WYPT_Y_02,WYPT_Y_03,WYPT_Y_04,WYPT_Y_05,WYPT_Y_06,WYPT_Y_07,WYPT_Y_08,WYPT_Y_09,WYPT_Y_10,WYPT_Y_11,WYPT_Y_12,WYPT_Y_13,WYPT_Y_14,WYPT_Y_15,WYPT_Y_16,WYPT_Y_17,WYPT_Y_18,WYPT_Y_19,WYPT_Y_20,WYPT_Y_21,WYPT_Y_22,WYPT_Y_23,WYPT_Y_24,WYPT_Y_25,WYPT_Y_26,WYPT_Y_27,WYPT_Y_28,WYPT_Y_29,WYPT_VX_00,WYPT_VX_01,WYPT_VX_02,WYPT_VX_03,WYPT_VX_04,WYPT_VX_05,WYPT_VX_06,WYPT_VX_07,WYPT_VX_08,WYPT_VX_09,WYPT_VX_10,WYPT_VX_11,WYPT_VX_12,WYPT_VX_13,WYPT_VX_14,WYPT_VX_15,WYPT_VX_16,WYPT_VX_17,WYPT_VX_18,WYPT_VX_19,WYPT_VX_20,WYPT_VX_21,WYPT_VX_22,WYPT_VX_23,WYPT_VX_24,WYPT_VX_25,WYPT_VX_26,WYPT_VX_27,WYPT_VX_28,WYPT_VX_29,WYPT_REL_X_00,WYPT_REL_X_01,WYPT_REL_X_02,WYPT_REL_X_03,WYPT_REL_X_04,WYPT_REL_X_05,WYPT_REL_X_06,WYPT_REL_X_07,WYPT_REL_X_08,WYPT_REL_X_09,WYPT_REL_X_10,WYPT_REL_X_11,WYPT_REL_X_12,WYPT_REL_X_13,WYPT_REL_X_14,WYPT_REL_X_15,WYPT_REL_X_16,WYPT_REL_X_17,WYPT_REL_X_18,WYPT_REL_X_19,WYPT_REL_X_20,WYPT_REL_X_21,WYPT_REL_X_22,WYPT_REL_X_23,WYPT_REL_X_24,WYPT_REL_X_25,WYPT_REL_X_26,WYPT_REL_X_27,WYPT_REL_X_28,WYPT_REL_X_29,WYPT_REL_Y_00,WYPT_REL_Y_01,WYPT_REL_Y_02,WYPT_REL_Y_03,WYPT_REL_Y_04,WYPT_REL_Y_05,WYPT_REL_Y_06,WYPT_REL_Y_07,WYPT_REL_Y_08,WYPT_REL_Y_09,WYPT_REL_Y_10,WYPT_REL_Y_11,WYPT_REL_Y_12,WYPT_REL_Y_13,WYPT_REL_Y_14,WYPT_REL_Y_15,WYPT_REL_Y_16,WYPT_REL_Y_17,WYPT_REL_Y_18,WYPT_REL_Y_19,WYPT_REL_Y_20,WYPT_REL_Y_21,WYPT_REL_Y_22,WYPT_REL_Y_23,WYPT_REL_Y_24,WYPT_REL_Y_25,WYPT_REL_Y_26,WYPT_REL_Y_27,WYPT_REL_Y_28,WYPT_REL_Y_29,LIDAR_0040,LIDAR_0065,LIDAR_0090,LIDAR_0115,LIDAR_0140,LIDAR_0165,LIDAR_0190,LIDAR_0215,LIDAR_0240,LIDAR_0265,LIDAR_0290,LIDAR_0315,LIDAR_0340,LIDAR_0365,LIDAR_0390,LIDAR_0415,LIDAR_0440,LIDAR_0465,LIDAR_0490,LIDAR_0515,LIDAR_0540,LIDAR_0565,LIDAR_0590,LIDAR_0615,LIDAR_0640,LIDAR_0665,LIDAR_0690,LIDAR_0715,LIDAR_0740,LIDAR_0765,LIDAR_0790,LIDAR_0815,LIDAR_0840,LIDAR_0865,LIDAR_0890,LIDAR_0915,LIDAR_0940,LIDAR_0965,LIDAR_0990,LIDAR_1015,translational_control_applied,angular_control_applied,mu
2.02,-2.35,2.791,1.33,0.238,0.971,1.171,4.311,0.065,-0.224,-0.259,2.674,1.198,1.481,1.816,2.18,2.558,2.941,3.318,3.679,4.006,4.267,4.433,4.489,4.445,4.317,4.118,3.865,3.571,3.244,2.895,2.53,2.153,1.768,1.377,0.984,0.589,0.192,-0.205,-0.602,-1.0,-1.397,4.851,5.132,5.35,5.515,5.644,5.762,5.895,6.064,6.294,6.596,6.957,7.352,7.749,8.127,8.474,8.783,9.053,9.284,9.479,9.641,9.773,9.881,9.968,10.04,10.1,10.152,10.199,10.244,10.288,10.334,2.769,3.1,3.463,3.826,4.228,4.256,3.777,3.428,3.189,3.121,3.062,3.186,3.369,3.531,3.727,3.929,4.142,4.366,4.596,4.835,5.086,5.351,5.604,5.838,6.056,6.26,6.452,6.633,6.805,6.968,0.531,0.872,1.163,1.41,1.625,1.831,2.049,2.3,2.601,2.956,3.347,3.744,4.119,4.455,4.745,4.985,5.176,5.323,5.43,5.5,5.539,5.552,5.544,5.519,5.484,5.44,5.392,5.34,5.288,5.239,0.102,-0.106,-0.379,-0.693,-1.03,-1.373,-1.708,-2.019,-2.282,-2.463,-2.539,-2.498,-2.362,-2.147,-1.872,-1.553,-1.202,-0.83,-0.445,-0.051,0.346,0.746,1.146,1.545,1.944,2.341,2.738,3.134,3.531,3.928,4.255,3.921,3.729,2.407,1.301,0.906,0.663,0.508,0.505,0.492,0.491,5.969,6.384,6.995,7.752,7.786,3.495,3.264,3.174,3.115,3.118,3.119,3.11,3.178,3.286,3.459,3.676,3.588,3.188,2.95,2.714,2.643,2.487,2.444,2.355,2.36,2.383,2.453,2.548,2.613,2.674,-0.259,0.66
2.04,-2.228,2.751,1.284,0.282,0.959,1.181,4.366,0.066,-0.288,-0.234,2.694,1.198,1.481,1.816,2.18,2.558,2.941,3.318,3.679,4.006,4.267,4.433,4.489,4.445,4.317,4.118,3.865,3.571,3.244,2.895,2.53,2.153,1.768,1.377,0.984,0.589,0.192,-0.205,-0.602,-1.0,-1.397,4.851,5.132,5.35,5.515,5.644,5.762,5.895,6.064,6.294,6.596,6.957,7.352,7.749,8.127,8.474,8.783,9.053,9.284,9.479,9.641,9.773,9.881,9.968,10.04,10.1,10.152,10.199,10.244,10.288,10.334,2.769,3.1,3.463,3.826,4.228,4.256,3.777,3.428,3.189,3.121,3.062,3.186,3.369,3.531,3.727,3.929,4.142,4.366,4.596,4.835,5.086,5.351,5.604,5.838,6.056,6.26,6.452,6.633,6.805,6.968,0.471,0.82,1.124,1.385,1.615,1.836,2.07,2.335,2.648,3.011,3.405,3.799,4.168,4.494,4.77,4.995,5.171,5.3,5.389,5.441,5.462,5.456,5.43,5.387,5.334,5.272,5.205,5.135,5.065,4.997,0.121,-0.071,-0.331,-0.633,-0.96,-1.293,-1.618,-1.917,-2.165,-2.33,-2.388,-2.329,-2.176,-1.946,-1.658,-1.327,-0.968,-0.59,-0.2,0.196,0.595,0.995,1.394,1.792,2.188,2.583,2.977,3.371,3.765,4.159,4.349,4.006,3.777,3.267,1.321,0.731,0.546,0.494,0.487,0.483,0.52,5.855,6.195,6.685,7.443,7.99,3.5,3.313,3.166,3.128,3.057,3.07,3.097,3.057,3.148,3.324,3.489,3.743,3.343,3.013,2.828,2.644,2.495,2.414,2.41,2.313,2.39,2.38,2.541,2.633,2.694,-0.234,0.66
2.06,-2.185,2.731,1.24,0.325,0.946,1.194,4.419,0.062,-0.224,-0.241,2.502,1.198,1.481,1.816,2.18,2.558,2.941,3.318,3.679,4.006,4.267,4.433,4.489,4.445,4.317,4.118,3.865,3.571,3.244,2.895,2.53,2.153,1.768,1.377,0.984,0.589,0.192,-0.205,-0.602,-1.0,-1.397,4.851,5.132,5.35,5.515,5.644,5.762,5.895,6.064,6.294,6.596,6.957,7.352,7.749,8.127,8.474,8.783,9.053,9.284,9.479,9.641,9.773,9.881,9.968,10.04,10.1,10.152,10.199,10.244,10.288,10.334,2.769,3.1,3.463,3.826,4.228,4.256,3.777,3.428,3.189,3.121,3.062,3.186,3.369,3.531,3.727,3.929,4.142,4.366,4.596,4.835,5.086,5.351,5.604,5.838,6.056,6.26,6.452,6.633,6.805,6.968,0.41,0.768,1.083,1.357,1.602,1.838,2.086,2.364,2.688,3.057,3.454,3.845,4.206,4.522,4.785,4.995,5.154,5.267,5.338,5.372,5.375,5.352,5.307,5.247,5.176,5.096,5.012,4.924,4.837,4.751,0.137,-0.04,-0.286,-0.576,-0.892,-1.215,-1.529,-1.816,-2.05,-2.198,-2.238,-2.162,-1.992,-1.748,-1.448,-1.108,-0.741,-0.358,0.036,0.434,0.834,1.233,1.63,2.026,2.419,2.811,3.202,3.592,3.982,4.373,4.492,4.165,3.881,3.673,1.334,0.764,0.477,0.513,0.481,0.484,5.491,5.757,6.043,6.445,7.146,7.9,3.478,3.286,3.207,3.039,3.029,3.001,2.989,3.009,3.091,3.169,3.395,3.576,3.497,3.133,2.969,2.698,2.583,2.501,2.449,2.369,2.342,2.4,2.424,2.566,2.502,-0.241,0.66
2.08,-2.251,2.652,1.196,0.366,0.931,1.209,4.471,0.061,-0.224,-0.252,2.507,1.198,1.481,1.816,2.18,2.558,2.941,3.318,3.679,4.006,4.267,4.433,4.489,4.445,4.317,4.118,3.865,3.571,3.244,2.895,2.53,2.153,1.768,1.377,0.984,0.589,0.192,-0.205,-0.602,-1.0,-1.397,4.851,5.132,5.35,5.515,5.644,5.762,5.895,6.064,6.294,6.596,6.957,7.352,7.749,8.127,8.474,8.783,9.053,9.284,9.479,9.641,9.773,9.881,9.968,10.04,10.1,10.152,10.199,10.244,10.288,10.334,2.769,3.1,3.463,3.826,4.228,4.256,3.777,3.428,3.189,3.121,3.062,3.186,3.369,3.531,3.727,3.929,4.142,4.366,4.596,4.835,5.086,5.351,5.604,5.838,6.056,6.26,6.452,6.633,6.805,6.968,0.35,0.715,1.04,1.327,1.586,1.836,2.097,2.388,2.721,3.097,3.494,3.882,4.236,4.54,4.79,4.985,5.128,5.224,5.277,5.294,5.279,5.239,5.177,5.099,5.011,4.914,4.812,4.708,4.604,4.501,0.149,-0.011,-0.243,-0.521,-0.826,-1.138,-1.441,-1.715,-1.935,-2.068,-2.09,-1.997,-1.811,-1.553,-1.242,-0.893,-0.52,-0.132,0.265,0.664,1.064,1.461,1.856,2.249,2.639,3.027,3.413,3.8,4.186,4.572,4.747,4.302,3.934,3.7,1.167,0.567,0.495,0.465,0.448,5.305,5.391,5.59,5.87,6.304,6.867,7.582,7.736,3.358,3.141,3.086,2.94,2.935,2.965,2.963,3.008,3.101,3.239,3.4,3.674,3.304,3.024,2.767,2.633,2.512,2.466,2.401,2.308,2.401,2.467,2.517,2.507,-0.252,0.66
2.1,-2.154,2.602,1.152,0.407,0.913,1.226,4.521,0.06,-0.224,-0.317,2.589,1.198,1.481,1.816,2.18,2.558,2.941,3.318,3.679,4.006,4.267,4.433,4.489,4.445,4.317,4.118,3.865,3.571,3.244,2.895,2.53,2.153,1.768,1.377,0.984,0.589,0.192,-0.205,-0.602,-1.0,-1.397,4.851,5.132,5.35,5.515,5.644,5.762,5.895,6.064,6.294,6.596,6.957,7.352,7.749,8.127,8.474,8.783,9.053,9.284,9.479,9.641,9.773,9.881,9.968,10.04,10.1,10.152,10.199,10.244,10.288,10.334,2.769,3.1,3.463,3.826,4.228,4.256,3.777,3.428,3.189,3.121,3.062,3.186,3.369,3.531,3.727,3.929,4.142,4.366,4.596,4.835,5.086,5.351,5.604,5.838,6.056,6.26,6.452,6.633,6.805,6.968,0.29,0.662,0.997,1.296,1.568,1.831,2.106,2.408,2.751,3.132,3.531,3.914,4.259,4.552,4.788,4.967,5.093,5.172,5.208,5.207,5.175,5.116,5.037,4.942,4.837,4.723,4.604,4.483,4.362,4.242,0.16,0.015,-0.202,-0.467,-0.76,-1.061,-1.352,-1.613,-1.818,-1.934,-1.938,-1.828,-1.627,-1.356,-1.034,-0.677,-0.298,0.094,0.492,0.892,1.29,1.686,2.078,2.466,2.852,3.236,3.618,3.999,4.38,4.761,4.966,4.384,4.063,3.791,1.0,0.508,0.458,0.477,0.465,5.276,5.365,5.543,5.811,6.103,6.534,7.16,7.948,3.309,3.2,3.022,3.008,2.918,2.897,2.889,2.896,2.974,3.123,3.315,3.525,3.455,3.13,2.871,2.679,2.519,2.492,2.403,2.386,2.381,2.439,2.497,2.589,-0.317,0.66
2.12,-1.934,2.598,1.11,0.444,0.896,1.245,4.57,0.054,-0.288,-0.3,2.493,1.198,1.481,1.816,2.18,2.558,2.941,3.318,3.679,4.006,4.267,4.433,4.489,4.445,4.317,4.118,3.865,3.571,3.244,2.895,2.53,2.153,1.768,1.377,0.984,0.589,0.192,-0.205,-0.602,-1.0,-1.397,4.851,5.132,5.35,5.515,5.644,5.762,5.895,6.064,6.294,6.596,6.957,7.352,7.749,8.127,8.474,8.783,9.053,9.284,9.479,9.641,9.773,9.881,9.968,10.04,10.1,10.152,10.199,10.244,10.288,10.334,2.769,3.1,3.463,3.826,4.228,4.256,3.777,3.428,3.189,3.121,3.062,3.186,3.369,3.531,3.727,3.929,4.142,4.366,4.596,4.835,5.086,5.351,5.604,5.838,6.056,6.26,6.452,6.633,6.805,6.968,0.232,0.609,0.953,1.263,1.546,1.822,2.108,2.421,2.772,3.158,3.556,3.934,4.271,4.552,4.774,4.939,5.05,5.112,5.131,5.114,5.065,4.99,4.895,4.784,4.663,4.534,4.399,4.262,4.125,3.99,0.167,0.038,-0.165,-0.418,-0.7,-0.989,-1.268,-1.517,-1.708,-1.807,-1.796,-1.67,-1.454,-1.172,-0.84,-0.476,-0.092,0.303,0.702,1.102,1.499,1.892,2.28,2.664,3.045,3.424,3.8,4.176,4.552,4.928,5.191,4.58,4.164,3.906,0.557,0.483,0.477,0.481,0.585,5.257,5.288,5.433,5.615,5.925,6.317,6.937,7.72,3.31,3.186,3.064,2.882,2.859,2.843,2.86,2.858,2.933,3.003,3.154,3.353,3.635,3.261,2.965,2.722,2.639,2.546,2.463,2.411,2.364,2.409,2.49,2.493,-0.3,0.66
2.14,-2.192,2.562,1.07,0.48,0.877,1.266,4.617,0.041,-0.288,-0.317,2.802,1.481,1.816,2.18,2.558,2.941,3.318,3.679,4.006,4.267,4.433,4.489,4.445,4.317,4.118,3.865,3.571,3.244,2.895,2.53,2.153,1.768,1.377,0.984,0.589,0.192,-0.205,-0.602,-1.0,-1.397,-1.794,5.132,5.35,5.515,5.644,5.762,5.895,6.064,6.294,6.596,6.957,7.352,7.749,8.127,8.474,8.783,9.053,9.284,9.479,9.641,9.773,9.881,9.968,10.04,10.1,10.152,10.199,10.244,10.288,10.334,10.382,3.1,3.463,3.826,4.228,4.256,3.777,3.428,3.189,3.121,3.062,3.186,3.369,3.531,3.727,3.929,4.142,4.366,4.596,4.835,5.086,5.351,5.604,5.838,6.056,6.26,6.452,6.633,6.805,6.968,7.123,0.556,0.907,1.227,1.522,1.808,2.106,2.428,2.786,3.176,3.573,3.946,4.274,4.544,4.753,4.902,4.998,5.044,5.048,5.014,4.95,4.86,4.749,4.623,4.486,4.342,4.193,4.041,3.889,3.739,3.59,0.058,-0.131,-0.371,-0.642,-0.92,-1.188,-1.424,-1.6,-1.684,-1.656,-1.516,-1.287,-0.993,-0.653,-0.282,0.106,0.503,0.902,1.301,1.695,2.085,2.469,2.848,3.224,3.597,3.968,4.338,4.708,5.079,5.45,5.408,4.793,4.277,3.98,0.492,0.502,0.434,0.515,5.258,5.196,5.274,5.389,5.601,5.783,6.177,6.725,7.42,7.609,3.189,3.028,2.914,2.807,2.773,2.829,2.805,2.804,2.902,3.056,3.219,3.457,3.383,3.067,2.84,2.69,2.546,2.491,2.386,2.391,2.354,2.525,2.802,-0.317,0.66
2.16,-2.095,2.584,1.028,0.517,0.856,1.289,4.663,0.034,-0.288,-0.337,2.821,1.481,1.816,2.18,2.558,2.941,3.318,3.679,4.006,4.267,4.433,4.489,4.445,4.317,4.118,3.865,3.571,3.244,2.895,2.53,2.153,1.768,1.377,0.984,0.589,0.192,-0.205,-0.602,-1.0,-1.397,-1.794,5.132,5.35,5.515,5.644,5.762,5.895,6.064,6.294,6.596,6.957,7.352,7.749,8.127,8.474,8.783,9.053,9.284,9.479,9.641,9.773,9.881,9.968,10.04,10.1,10.152,10.199,10.244,10.288,10.334,10.382,3.1,3.463,3.826,4.228,4.256,3.777,3.428,3.189,3.121,3.062,3.186,3.369,3.531,3.727,3.929,4.142,4.366,4.596,4.835,5.086,5.351,5.604,5.838,6.056,6.26,6.452,6.633,6.805,6.968,7.123,0.501,0.861,1.19,1.496,1.795,2.103,2.436,2.801,3.194,3.59,3.956,4.274,4.531,4.725,4.859,4.937,4.967,4.953,4.903,4.822,4.715,4.588,4.445,4.293,4.133,3.968,3.8,3.633,3.467,3.302,0.078,-0.096,-0.322,-0.58,-0.846,-1.1,-1.322,-1.483,-1.55,-1.506,-1.349,-1.107,-0.802,-0.452,-0.076,0.316,0.714,1.114,1.51,1.902,2.287,2.666,3.04,3.41,3.776,4.14,4.504,4.867,5.231,5.595,5.65,4.969,4.478,4.075,0.493,0.447,0.449,0.541,5.21,5.209,5.219,5.321,5.477,5.679,6.001,6.404,7.014,7.86,3.222,3.022,2.885,2.79,2.778,2.717,2.771,2.777,2.859,2.921,3.068,3.287,3.523,3.166,2.967,2.74,2.624,2.572,2.458,2.411,2.415,2.389,2.821,-0.337,0.66
2.18,-2.067,2.606,0.986,0.552,0.834,1.315,4.708,0.027,-0.352,-0.266,2.76,1.481,1.816,2.18,2.558,2.941,3.318,3.679,4.006,4.267,4.433,4.489,4.445,4.317,4.118,3.865,3.571,3.244,2.895,2.53,2.153,1.768,1.377,0.984,0.589,0.192,-0.205,-0.602,-1.0,-1.397,-1.794,5.132,5.35,5.515,5.644,5.762,5.895,6.064,6.294,6.596,6.957,7.352,7.749,8.127,8.474,8.783,9.053,9.284,9.479,9.641,9.773,9.881,9.968,10.04,10.1,10.152,10.199,10.244,10.288,10.334,10.382,3.1,3.463,3.826,4.228,4.256,3.777,3.428,3.189,3.121,3.062,3.186,3.369,3.531,3.727,3.929,4.142,4.366,4.596,4.835,5.086,5.351,5.604,5.838,6.056,6.26,6.452,6.633,6.805,6.968,7.123,0.446,0.812,1.151,1.467,1.777,2.095,2.436,2.808,3.204,3.597,3.957,4.264,4.508,4.688,4.806,4.868,4.881,4.851,4.785,4.687,4.564,4.422,4.264,4.097,3.922,3.742,3.559,3.377,3.196,3.017,0.095,-0.064,-0.276,-0.521,-0.774,-1.016,-1.224,-1.369,-1.42,-1.36,-1.188,-0.933,-0.617,-0.26,0.121,0.516,0.916,1.314,1.708,2.096,2.477,2.85,3.218,3.581,3.94,4.297,4.653,5.009,5.366,5.724,6.02,5.17,4.632,0.527,0.465,0.433,0.483,5.416,5.274,5.161,5.175,5.247,5.333,5.527,5.815,6.238,6.722,7.543,3.161,3.028,2.978,2.796,2.702,2.741,2.712,2.726,2.744,2.818,2.944,3.172,3.397,3.39,3.073,2.805,2.71,2.548,2.501,2.43,2.446,2.395,2.76,-0.266,0.66
2.2,-2.192,2.62,0.944,0.587,0.81,1.343,4.752,0.02,-0.288,-0.281,2.817,1.481,1.816,2.18,2.558,2.941,3.318,3.679,4.006,4.267,4.433,4.489,4.445,4.317,4.118,3.865,3.571,3.244,2.895,2.53,2.153,1.768,1.377,0.984,0.589,0.192,-0.205,-0.602,-1.0,-1.397,-1.794,5.132,5.35,5.515,5.644,5.762,5.895,6.064,6.294,6.596,6.957,7.352,7.749,8.127,8.474,8.783,9.053,9.284,9.479,9.641,9.773,9.881,9.968,10.04,10.1,10.152,10.199,10.244,10.288,10.334,10.382,3.1,3.463,3.826,4.228,4.256,3.777,3.428,3.189,3.121,3.062,3.186,3.369,3.531,3.727,3.929,4.142,4.366,4.596,4.835,5.086,5.351,5.604,5.838,6.056,6.26,6.452,6.633,6.805,6.968,7.123,0.39,0.762,1.11,1.436,1.756,2.084,2.434,2.812,3.209,3.6,3.952,4.248,4.478,4.643,4.745,4.79,4.786,4.739,4.656,4.542,4.403,4.245,4.072,3.889,3.699,3.504,3.306,3.109,2.914,2.719,0.111,-0.032,-0.23,-0.461,-0.701,-0.929,-1.122,-1.252,-1.286,-1.209,-1.022,-0.754,-0.428,-0.064,0.322,0.719,1.119,1.516,1.907,2.29,2.665,3.032,3.393,3.748,4.1,4.449,4.797,5.145,5.494,5.843,6.379,5.434,4.76,0.517,0.464,0.46,0.552,5.439,5.275,5.189,5.122,5.179,5.278,5.458,5.662,6.065,6.556,7.22,7.575,3.139,2.862,2.765,2.669,2.673,2.612,2.646,2.684,2.75,2.855,3.031,3.2,3.509,3.167,2.977,2.758,2.596,2.544,2.497,2.425,2.431,2.817,-0.281,0.66
2.22,-2.015,2.639,0.901,0.621,0.784,1.373,4.794,0.023,-0.288,-0.253,2.778,1.481,1.816,2.18,2.558,2.941,3.318,3.679,4.006,4.267,4.433,4.489,4.445,4.317,4.118,3.865,3.571,3.244,2.895,2.53,2.153,1.768,1.377,0.984,0.589,0.192,-0.205,-0.602,-1.0,-1.397,-1.794,5.132,5.35,5.515,5.644,5.762,5.895,6.064,6.294,6.596,6.957,7.352,7.749,8.127,8.474,8.783,9.053,9.284,9.479,9.641,9.773,9.881,9.968,10.04,10.1,10.152,10.199,10.244,10.288,10.334,10.382,3.1,3.463,3.826,4.228,4.256,3.777,3.428,3.189,3.121,3.062,3.186,3.369,3.531,3.727,3.929,4.142,4.366,4.596,4.835,5.086,5.351,5.604,5.838,6.056,6.26,6.452,6.633,6.805,6.968,7.123,0.332,0.71,1.066,1.402,1.732,2.07,2.428,2.811,3.209,3.596,3.94,4.224,4.44,4.589,4.674,4.702,4.681,4.617,4.517,4.386,4.232,4.058,3.869,3.671,3.466,3.256,3.044,2.832,2.621,2.412,0.125,-0.002,-0.184,-0.401,-0.627,-0.841,-1.019,-1.132,-1.149,-1.055,-0.853,-0.573,-0.237,0.134,0.524,0.922,1.322,1.716,2.103,2.481,2.85,3.21,3.563,3.91,4.253,4.594,4.933,5.272,5.612,5.953,6.858,5.728,4.949,0.529,0.46,0.498,0.688,5.483,5.314,5.151,5.127,5.183,5.173,5.368,5.548,5.859,6.275,6.862,7.672,3.081,2.897,2.754,2.637,2.598,2.612,2.609,2.676,2.664,2.754,2.897,3.131,3.344,3.314,3.035,2.849,2.715,2.593,2.526,2.464,2.478,2.778,-0.253,0.66
2.24,-1.951,2.651,0.86,0.652,0.758,1.406,4.836,0.023,-0.224,-0.247,2.817,1.481,1.816,2.18,2.558,2.941,3.318,3.679,4.006,4.267,4.433,4.489,4.445,4.317,4.118,3.865,3.571,3.244,2.895,2.53,2.153,1.768,1.377,0.984,0.589,0.192,-0.205,-0.602,-1.0,-1.397,-1.794,5.132,5.35,5.515,5.644,5.762,5.895,6.064,6.294,6.596,6.957,7.352,7.749,8.127,8.474,8.783,9.053,9.284,9.479,9.641,9.773,9.881,9.968,10.04,10.1,10.152,10.199,10.244,10.288,10.334,10.382,3.1,3.463,3.826,4.228,4.256,3.777,3.428,3.189,3.121,3.062,3.186,3.369,3.531,3.727,3.929,4.142,4.366,4.596,4.835,5.086,5.351,5.604,5.838,6.056,6.26,6.452,6.633,6.805,6.968,7.123,0.274,0.657,1.02,1.364,1.703,2.05,2.414,2.801,3.2,3.583,3.918,4.191,4.393,4.527,4.596,4.608,4.571,4.491,4.376,4.23,4.061,3.872,3.67,3.458,3.239,3.016,2.79,2.564,2.34,2.117,0.136,0.024,-0.144,-0.347,-0.56,-0.759,-0.923,-1.021,-1.022,-0.912,-0.696,-0.405,-0.061,0.316,0.709,1.108,1.506,1.898,2.281,2.653,3.015,3.368,3.713,4.052,4.387,4.718,5.049,5.379,5.71,6.042,6.852,6.055,0.56,0.487,0.512,0.56,1.183,5.534,5.319,5.214,5.115,5.12,5.152,5.219,5.448,5.702,6.066,6.583,7.263,3.037,2.903,2.725,2.688,2.591,2.554,2.54,2.548,2.583,2.676,2.832,2.95,3.174,3.417,3.163,2.931,2.795,2.642,2.565,2.528,2.472,2.817,-0.247,0.66
2.26,-1.82,2.667,0.823,0.68,0.733,1.44,4.877,0.024,-0.224,-0.246,2.941,1.481,1.816,2.18,2.558,2.941,3.318,3.679,4.006,4.267,4.433,4.489,4.445,4.317,4.118,3.865,3.571,3.244,2.895,2.53,2.153,1.768,1.377,0.984,0.589,0.192,-0.205,-0.602,-1.0,-1.397,-1.794,5.132,5.35,5.515,5.644,5.762,5.895,6.064,6.294,6.596,6.957,7.352,7.749,8.127,8.474,8.783,9.053,9.284,9.479,9.641,9.773,9.881,9.968,10.04,10.1,10.152,10.199,10.244,10.288,10.334,10.382,3.1,3.463,3.826,4.228,4.256,3.777,3.428,3.189,3.121,3.062,3.186,3.369,3.531,3.727,3.929,4.142,4.366,4.596,4.835,5.086,5.351,5.604,5.838,6.056,6.26,6.452,6.633,6.805,6.968,7.123,0.216,0.603,0.972,1.324,1.67,2.024,2.394,2.785,3.183,3.562,3.889,4.15,4.34,4.459,4.513,4.51,4.458,4.363,4.233,4.074,3.891,3.689,3.474,3.249,3.018,2.782,2.544,2.306,2.07,1.834,0.143,0.046,-0.108,-0.298,-0.498,-0.684,-0.834,-0.917,-0.903,-0.778,-0.55,-0.249,0.102,0.484,0.88,1.279,1.675,2.064,2.442,2.809,3.164,3.509,3.846,4.177,4.503,4.826,5.148,5.469,5.792,6.115,6.801,6.398,0.535,0.527,0.571,0.662,1.289,5.573,5.388,5.202,5.083,5.059,5.081,5.172,5.383,5.625,5.937,6.369,6.971,7.476,3.017,2.747,2.597,2.524,2.556,2.518,2.493,2.545,2.565,2.68,2.805,3.055,3.312,3.286,3.042,2.834,2.716,2.631,2.573,2.558,2.941,-0.246,0.66
2.28,-1.734,2.692,0.787,0.706,0.708,1.475,4.917,0.023,-0.224,-0.242,3.004,1.816,2.18,2.558,2.941,3.318,3.679,4.006,4.267,4.433,4.489,4.445,4.317,4.118,3.865,3.571,3.244,2.895,2.53,2.153,1.768,1.377,0.984,0.589,0.192,-0.205,-0.602,-1.0,-1.397,-1.794,-2.191,5.35,5.515,5.644,5.762,5.895,6.064,6.294,6.596,6.957,7.352,7.749,8.127,8.474,8.783,9.053,9.284,9.479,9.641,9.773,9.881,9.968,10.04,10.1,10.152,10.199,10.244,10.288,10.334,10.382,10.431,3.463,3.826,4.228,4.256,3.777,3.428,3.189,3.121,3.062,3.186,3.369,3.531,3.727,3.929,4.142,4.366,4.596,4.835,5.086,5.351,5.604,5.838,6.056,6.26,6.452,6.633,6.805,6.968,7.123,7.27,0.547,0.921,1.28,1.633,1.993,2.369,2.762,3.16,3.534,3.852,4.103,4.28,4.385,4.426,4.408,4.342,4.234,4.09,3.918,3.723,3.509,3.282,3.046,2.803,2.556,2.306,2.057,1.81,1.563,1.318,0.065,-0.076,-0.254,-0.441,-0.615,-0.751,-0.82,-0.792,-0.654,-0.415,-0.104,0.254,0.639,1.036,1.436,1.83,2.214,2.588,2.948,3.297,3.635,3.964,4.287,4.605,4.919,5.232,5.545,5.859,6.174,6.489,6.742,0.646,0.532,0.552,0.581,0.679,1.367,5.629,5.382,5.232,5.146,5.043,5.049,5.101,5.238,5.422,5.731,6.171,6.712,7.516,2.927,2.741,2.597,2.535,2.453,2.457,2.455,2.5,2.502,2.629,2.756,2.904,3.153,3.445,3.115,2.9,2.803,2.662,2.592,2.524,3.004,-0.242,0.66
