# This is F1TENTH simulation from 23.05.2023 at time 10:22:53
# Done with git-revision: unknown
#
# Saving: 0.04 s
#
# Controller: Blank-MPPI-1
#
# Data:
# This is F1TENTH simulation from 23.05.2023 at time 10:22:53
# Done with git-revision: unknown
#
# Saving: 0.04 s
#
# Controller: Blank-MPPI-1
#
# Data:
# This is F1TENTH simulation from 23.05.2023 at time 10:22:53
# Done with git-revision: unknown
#
# Saving: 0.04 s
#
# Controller: Blank-MPPI-1
#
# Data:
# This is F1TENTH simulation from 23.05.2023 at time 10:22:53
# Done with git-revision: unknown
#
# Saving: 0.04 s
#
# Controller: Blank-MPPI-1
#
# Data:
# This is F1TENTH simulation from 23.05.2023 at time 10:22:53
# Done with git-revision: unknown
#
# Saving: 0.04 s
#
# Controller: Blank-MPPI-1
#
# Data:
time,translational_control,angular_control,translational_control_calculated,angular_control_calculated,pose_x,pose_y,pose_theta,linear_vel_x,linear_vel_y,angular_vel_z,pose_theta_cos,pose_theta_sin,slip_angle,steering_angle,LIDAR_0000,LIDAR_0001,LIDAR_0002,LIDAR_0003,LIDAR_0004,LIDAR_0005,LIDAR_0006,LIDAR_0007,LIDAR_0008,LIDAR_0009,LIDAR_0010,LIDAR_0011,LIDAR_0012,LIDAR_0013,LIDAR_0014,LIDAR_0015,LIDAR_0016,LIDAR_0017,LIDAR_0018,LIDAR_0019,LIDAR_0020,LIDAR_0021,LIDAR_0022,LIDAR_0023,LIDAR_0024,LIDAR_0025,LIDAR_0026,LIDAR_0027,LIDAR_0028,LIDAR_0029,LIDAR_0030,LIDAR_0031,LIDAR_0032,LIDAR_0033,LIDAR_0034,LIDAR_0035,LIDAR_0036,LIDAR_0037,LIDAR_0038,LIDAR_0039,LIDAR_0040,LIDAR_0041,LIDAR_0042,LIDAR_0043,WYPT_X_00,WYPT_X_01,WYPT_X_02,WYPT_X_03,WYPT_X_04,WYPT_X_05,WYPT_X_06,WYPT_X_07,WYPT_X_08,WYPT_X_09,WYPT_X_10,WYPT_X_11,WYPT_X_12,WYPT_X_13,WYPT_X_14,WYPT_Y_00,WYPT_Y_01,WYPT_Y_02,WYPT_Y_03,WYPT_Y_04,WYPT_Y_05,WYPT_Y_06,WYPT_Y_07,WYPT_Y_08,WYPT_Y_09,WYPT_Y_10,WYPT_Y_11,WYPT_Y_12,WYPT_Y_13,WYPT_Y_14,WYPT_VX_00,WYPT_VX_01,WYPT_VX_02,WYPT_VX_03,WYPT_VX_04,WYPT_VX_05,WYPT_VX_06,WYPT_VX_07,WYPT_VX_08,WYPT_VX_09,WYPT_VX_10,WYPT_VX_11,WYPT_VX_12,WYPT_VX_13,WYPT_VX_14,WYPT_REL_X_00,WYPT_REL_X_01,WYPT_REL_X_02,WYPT_REL_X_03,WYPT_REL_X_04,WYPT_REL_X_05,WYPT_REL_X_06,WYPT_REL_X_07,WYPT_REL_X_08,WYPT_REL_X_09,WYPT_REL_X_10,WYPT_REL_X_11,WYPT_REL_X_12,WYPT_REL_X_13,WYPT_REL_X_14,WYPT_REL_Y_00,WYPT_REL_Y_01,WYPT_REL_Y_02,WYPT_REL_Y_03,WYPT_REL_Y_04,WYPT_REL_Y_05,WYPT_REL_Y_06,WYPT_REL_Y_07,WYPT_REL_Y_08,WYPT_REL_Y_09,WYPT_REL_Y_10,WYPT_REL_Y_11,WYPT_REL_Y_12,WYPT_REL_Y_13,WYPT_REL_Y_14,mu
20.2,-1.431,1.157,-1.0,0.994,-5.449,-5.423,2.383,2.699,0.0,-1.065,-0.726,0.688,-0.04,-0.256,3.427,2.822,4.085,10.508,1.086,0.935,1.007,1.096,1.705,2.291,8.008,7.546,6.981,6.058,5.376,4.797,4.257,3.867,3.458,3.121,2.819,2.63,2.416,2.285,2.126,2.098,1.999,1.943,1.949,1.967,1.945,1.999,2.042,2.074,2.115,2.111,2.25,2.324,2.459,2.484,2.529,2.48,2.484,2.52,-5.61,-5.826,-5.972,-6.052,-6.071,-6.032,-5.943,-5.808,-5.633,-5.422,-5.18,-4.911,-4.62,-4.308,-3.98,-5.089,-4.754,-4.383,-3.992,-3.593,-3.196,-2.807,-2.431,-2.072,-1.733,-1.416,-1.12,-0.847,-0.597,-0.369,2.441,2.598,2.749,2.893,3.03,3.163,3.292,3.417,3.54,3.662,3.782,3.902,4.023,4.144,4.264,0.346,0.734,1.095,1.422,1.71,1.955,2.158,2.318,2.437,2.517,2.56,2.568,2.544,2.49,2.409,-0.132,-0.227,-0.396,-0.625,-0.902,-1.216,-1.56,-1.926,-2.307,-2.698,-3.095,-3.494,-3.893,-4.289,-4.68,1.049
20.24,-0.512,0.938,-1.0,0.971,-5.519,-5.349,2.316,2.319,0.0,-1.659,-0.678,0.735,-0.022,-0.128,4.006,3.007,4.054,12.042,1.118,0.969,1.008,1.101,1.68,2.189,8.263,7.702,7.239,6.487,5.593,4.931,4.455,4.02,3.615,3.267,2.974,2.612,2.414,2.232,2.144,1.996,1.956,1.904,1.852,1.861,1.858,1.903,1.965,1.995,2.059,2.058,2.133,2.268,2.38,2.483,2.483,2.528,2.523,2.579,-5.61,-5.826,-5.972,-6.052,-6.071,-6.032,-5.943,-5.808,-5.633,-5.422,-5.18,-4.911,-4.62,-4.308,-3.98,-5.089,-4.754,-4.383,-3.992,-3.593,-3.196,-2.807,-2.431,-2.072,-1.733,-1.416,-1.12,-0.847,-0.597,-0.369,2.441,2.598,2.749,2.893,3.03,3.163,3.292,3.417,3.54,3.662,3.782,3.902,4.023,4.144,4.264,0.252,0.645,1.017,1.358,1.664,1.93,2.155,2.339,2.484,2.59,2.659,2.694,2.696,2.669,2.614,-0.109,-0.178,-0.322,-0.529,-0.786,-1.083,-1.413,-1.767,-2.139,-2.524,-2.918,-3.315,-3.715,-4.113,-4.509,1.049
20.28,8.202,1.55,8.0,1.066,-5.576,-5.283,2.267,1.938,0.0,-0.51,-0.641,0.767,0.014,0.0,4.051,3.379,2.979,5.634,1.025,0.994,1.03,1.17,1.704,2.139,8.498,7.882,7.395,6.736,5.828,5.064,4.546,4.055,3.644,3.304,2.969,2.647,2.446,2.165,2.061,1.988,1.951,1.886,1.824,1.853,1.79,1.832,1.871,1.954,1.966,2.074,2.096,2.167,2.298,2.398,2.546,2.554,2.6,2.595,-5.826,-5.972,-6.052,-6.071,-6.032,-5.943,-5.808,-5.633,-5.422,-5.18,-4.911,-4.62,-4.308,-3.98,-3.638,-4.754,-4.383,-3.992,-3.593,-3.196,-2.807,-2.431,-2.072,-1.733,-1.416,-1.12,-0.847,-0.597,-0.369,-0.163,2.598,2.749,2.893,3.03,3.163,3.292,3.417,3.54,3.662,3.782,3.902,4.023,4.144,4.264,4.384,0.566,0.945,1.296,1.614,1.894,2.135,2.337,2.499,2.624,2.713,2.767,2.79,2.782,2.746,2.685,-0.148,-0.273,-0.463,-0.704,-0.988,-1.307,-1.651,-2.016,-2.395,-2.784,-3.18,-3.579,-3.978,-4.376,-4.77,1.049
20.32,6.483,-1.139,6.535,-0.71,-5.63,-5.219,2.264,2.319,0.0,0.32,-0.639,0.769,0.014,0.128,4.106,3.105,4.04,1.23,0.999,1.054,1.086,1.529,1.883,2.223,8.454,7.82,7.333,6.625,5.717,4.946,4.47,4.005,3.573,3.207,2.87,2.563,2.34,2.155,2.028,1.918,1.832,1.842,1.801,1.727,1.761,1.779,1.797,1.893,1.881,1.984,2.071,2.117,2.268,2.4,2.551,2.544,2.651,2.654,-5.826,-5.972,-6.052,-6.071,-6.032,-5.943,-5.808,-5.633,-5.422,-5.18,-4.911,-4.62,-4.308,-3.98,-3.638,-4.754,-4.383,-3.992,-3.593,-3.196,-2.807,-2.431,-2.072,-1.733,-1.416,-1.12,-0.847,-0.597,-0.369,-0.163,2.598,2.749,2.893,3.03,3.163,3.292,3.417,3.54,3.662,3.782,3.902,4.023,4.144,4.264,4.384,0.483,0.862,1.214,1.533,1.814,2.056,2.259,2.423,2.549,2.639,2.695,2.718,2.712,2.678,2.618,-0.147,-0.271,-0.459,-0.7,-0.983,-1.3,-1.644,-2.008,-2.387,-2.776,-3.171,-3.57,-3.969,-4.367,-4.762,1.049
20.36,6.371,-0.784,6.83,-1.066,-5.695,-5.145,2.28,2.699,0.0,0.337,-0.652,0.759,0.014,0.0,4.194,3.036,4.221,1.034,1.064,1.108,1.35,1.691,2.103,2.496,8.241,7.641,7.062,6.326,5.454,4.787,4.182,3.761,3.393,3.012,2.698,2.451,2.215,1.995,1.936,1.856,1.776,1.711,1.749,1.659,1.659,1.728,1.747,1.832,1.906,1.953,2.028,2.148,2.27,2.431,2.587,2.652,2.734,2.717,-5.826,-5.972,-6.052,-6.071,-6.032,-5.943,-5.808,-5.633,-5.422,-5.18,-4.911,-4.62,-4.308,-3.98,-3.638,-4.754,-4.383,-3.992,-3.593,-3.196,-2.807,-2.431,-2.072,-1.733,-1.416,-1.12,-0.847,-0.597,-0.369,-0.163,2.598,2.749,2.893,3.03,3.163,3.292,3.417,3.54,3.662,3.782,3.902,4.023,4.144,4.264,4.384,0.382,0.759,1.108,1.422,1.699,1.936,2.133,2.29,2.41,2.494,2.543,2.56,2.547,2.506,2.44,-0.155,-0.286,-0.48,-0.726,-1.014,-1.335,-1.682,-2.049,-2.43,-2.82,-3.217,-3.616,-4.015,-4.412,-4.806,1.049
20.4,1.372,-1.53,1.444,-1.066,-5.77,-5.06,2.286,3.08,0.0,-0.236,-0.656,0.755,-0.004,-0.128,3.743,3.16,1.109,1.134,1.148,1.326,1.647,1.93,2.209,3.51,8.062,7.496,6.959,6.111,5.279,4.521,4.068,3.59,3.221,2.824,2.582,2.337,2.113,1.932,1.813,1.748,1.695,1.682,1.612,1.605,1.6,1.68,1.649,1.76,1.807,1.917,1.989,2.098,2.199,2.37,2.545,2.668,2.748,2.786,-5.826,-5.972,-6.052,-6.071,-6.032,-5.943,-5.808,-5.633,-5.422,-5.18,-4.911,-4.62,-4.308,-3.98,-3.638,-4.754,-4.383,-3.992,-3.593,-3.196,-2.807,-2.431,-2.072,-1.733,-1.416,-1.12,-0.847,-0.597,-0.369,-0.163,2.598,2.749,2.893,3.03,3.163,3.292,3.417,3.54,3.662,3.782,3.902,4.023,4.144,4.264,4.384,0.268,0.644,0.992,1.304,1.579,1.814,2.009,2.165,2.283,2.364,2.411,2.425,2.41,2.367,2.298,-0.158,-0.291,-0.487,-0.735,-1.024,-1.347,-1.695,-2.063,-2.444,-2.835,-3.232,-3.631,-4.03,-4.427,-4.82,1.049
20.44,-0.828,-0.855,-1.0,-1.066,-5.845,-4.969,2.247,2.699,0.0,-2.018,-0.626,0.78,-0.025,-0.256,3.921,3.218,1.147,1.198,1.187,1.561,1.691,1.986,2.232,3.435,8.238,7.571,7.018,6.207,5.294,4.494,4.013,3.56,3.183,2.822,2.541,2.237,2.102,1.851,1.784,1.711,1.61,1.56,1.555,1.543,1.551,1.568,1.599,1.658,1.696,1.801,1.896,2.056,2.119,2.298,2.464,2.674,2.731,2.888,-5.972,-6.052,-6.071,-6.032,-5.943,-5.808,-5.633,-5.422,-5.18,-4.911,-4.62,-4.308,-3.98,-3.638,-3.284,-4.383,-3.992,-3.593,-3.196,-2.807,-2.431,-2.072,-1.733,-1.416,-1.12,-0.847,-0.597,-0.369,-0.163,0.022,2.749,2.893,3.03,3.163,3.292,3.417,3.54,3.662,3.782,3.902,4.023,4.144,4.264,4.384,4.505,0.537,0.892,1.215,1.501,1.748,1.957,2.127,2.259,2.356,2.418,2.448,2.449,2.421,2.368,2.291,-0.267,-0.45,-0.685,-0.963,-1.276,-1.617,-1.978,-2.355,-2.742,-3.137,-3.535,-3.934,-4.333,-4.728,-5.12,1.049
20.48,2.095,-0.765,2.564,-0.285,-5.904,-4.886,2.147,2.319,0.0,-3.207,-0.545,0.839,-0.027,-0.384,4.474,3.726,1.192,1.27,1.245,1.447,1.695,1.914,2.105,2.499,8.853,8.044,7.459,6.805,5.951,5.069,4.374,3.868,3.365,3.021,2.69,2.385,2.105,1.988,1.787,1.714,1.596,1.571,1.511,1.495,1.511,1.484,1.517,1.545,1.59,1.65,1.746,1.832,1.969,2.115,2.201,2.46,2.699,2.876,-5.972,-6.052,-6.071,-6.032,-5.943,-5.808,-5.633,-5.422,-5.18,-4.911,-4.62,-4.308,-3.98,-3.638,-3.284,-4.383,-3.992,-3.593,-3.196,-2.807,-2.431,-2.072,-1.733,-1.416,-1.12,-0.847,-0.597,-0.369,-0.163,0.022,2.749,2.893,3.03,3.163,3.292,3.417,3.54,3.662,3.782,3.902,4.023,4.144,4.264,4.384,4.505,0.459,0.831,1.175,1.487,1.765,2.006,2.212,2.381,2.516,2.617,2.687,2.727,2.74,2.726,2.688,-0.217,-0.362,-0.564,-0.813,-1.1,-1.418,-1.76,-2.122,-2.498,-2.884,-3.277,-3.674,-4.074,-4.473,-4.87,1.049
20.52,7.007,0.511,6.862,0.356,-5.946,-4.806,2.022,2.191,0.0,-3.107,-0.436,0.9,-0.065,-0.448,4.647,4.52,3.791,1.252,1.238,1.345,1.558,1.712,1.948,2.135,2.484,8.898,8.018,7.394,6.762,5.931,4.987,4.31,3.795,3.344,3.001,2.604,2.345,2.055,1.89,1.77,1.6,1.541,1.497,1.451,1.422,1.452,1.435,1.457,1.509,1.501,1.597,1.689,1.793,1.941,2.091,2.251,2.416,2.614,-5.972,-6.052,-6.071,-6.032,-5.943,-5.808,-5.633,-5.422,-5.18,-4.911,-4.62,-4.308,-3.98,-3.638,-3.284,-4.383,-3.992,-3.593,-3.196,-2.807,-2.431,-2.072,-1.733,-1.416,-1.12,-0.847,-0.597,-0.369,-0.163,0.022,2.749,2.893,3.03,3.163,3.292,3.417,3.54,3.662,3.782,3.902,4.023,4.144,4.264,4.384,4.505,0.392,0.779,1.146,1.487,1.798,2.078,2.324,2.537,2.718,2.867,2.985,3.075,3.137,3.174,3.186,-0.161,-0.259,-0.416,-0.624,-0.874,-1.159,-1.473,-1.811,-2.167,-2.538,-2.919,-3.308,-3.703,-4.1,-4.5,1.049
20.56,7.51,0.505,8.0,0.702,-5.977,-4.718,1.925,2.572,0.0,-1.968,-0.347,0.938,-0.079,-0.32,4.601,4.665,4.502,1.295,1.293,1.357,1.5,1.602,1.799,2.035,2.273,2.919,8.638,7.842,7.19,6.612,5.717,4.813,4.093,3.599,3.233,2.866,2.489,2.231,2.0,1.808,1.701,1.526,1.498,1.5,1.385,1.39,1.402,1.403,1.395,1.443,1.5,1.552,1.636,1.815,1.925,2.105,2.27,2.45,-5.972,-6.052,-6.071,-6.032,-5.943,-5.808,-5.633,-5.422,-5.18,-4.911,-4.62,-4.308,-3.98,-3.638,-3.284,-4.383,-3.992,-3.593,-3.196,-2.807,-2.431,-2.072,-1.733,-1.416,-1.12,-0.847,-0.597,-0.369,-0.163,0.022,2.749,2.893,3.03,3.163,3.292,3.417,3.54,3.662,3.782,3.902,4.023,4.144,4.264,4.384,4.505,0.313,0.707,1.087,1.447,1.78,2.086,2.361,2.606,2.82,3.004,3.158,3.285,3.385,3.459,3.51,-0.121,-0.181,-0.302,-0.476,-0.695,-0.952,-1.241,-1.557,-1.894,-2.248,-2.617,-2.996,-3.382,-3.774,-4.171,1.049
20.6,3.665,-1.341,3.877,-1.066,-6.004,-4.613,1.851,2.952,0.0,-1.605,-0.277,0.961,-0.053,-0.192,4.706,4.721,4.654,1.351,1.299,1.353,1.472,1.596,1.77,1.992,2.102,2.486,9.15,8.209,7.488,6.887,6.193,5.203,4.354,3.847,3.377,2.907,2.6,2.27,2.08,1.877,1.701,1.602,1.465,1.43,1.358,1.395,1.342,1.376,1.403,1.394,1.448,1.49,1.556,1.707,1.806,1.954,2.121,2.327,-5.972,-6.052,-6.071,-6.032,-5.943,-5.808,-5.633,-5.422,-5.18,-4.911,-4.62,-4.308,-3.98,-3.638,-3.284,-4.383,-3.992,-3.593,-3.196,-2.807,-2.431,-2.072,-1.733,-1.416,-1.12,-0.847,-0.597,-0.369,-0.163,0.022,2.749,2.893,3.03,3.163,3.292,3.417,3.54,3.662,3.782,3.902,4.023,4.144,4.264,4.384,4.505,0.212,0.61,0.998,1.369,1.719,2.042,2.338,2.606,2.844,3.054,3.235,3.39,3.518,3.621,3.701,-0.094,-0.126,-0.218,-0.365,-0.559,-0.792,-1.06,-1.357,-1.677,-2.017,-2.373,-2.741,-3.119,-3.505,-3.896,1.049
20.64,1.899,-0.599,2.388,-0.741,-6.029,-4.496,1.785,3.078,0.0,-1.99,-0.213,0.977,-0.038,-0.32,4.695,4.723,4.767,1.394,1.357,1.396,1.569,1.696,1.788,1.955,2.082,2.327,3.249,8.556,7.757,7.042,6.525,5.631,4.677,3.934,3.463,3.107,2.67,2.381,2.131,1.953,1.714,1.598,1.497,1.398,1.408,1.356,1.341,1.309,1.309,1.344,1.404,1.449,1.484,1.602,1.685,1.858,2.063,2.205,-6.052,-6.071,-6.032,-5.943,-5.808,-5.633,-5.422,-5.18,-4.911,-4.62,-4.308,-3.98,-3.638,-3.284,-2.92,-3.992,-3.593,-3.196,-2.807,-2.431,-2.072,-1.733,-1.416,-1.12,-0.847,-0.597,-0.369,-0.163,0.022,0.186,2.893,3.03,3.163,3.292,3.417,3.54,3.662,3.782,3.902,4.023,4.144,4.264,4.384,4.505,4.627,0.497,0.89,1.27,1.632,1.97,2.283,2.57,2.829,3.06,3.265,3.443,3.596,3.725,3.83,3.914,-0.085,-0.152,-0.273,-0.443,-0.655,-0.903,-1.181,-1.485,-1.81,-2.153,-2.51,-2.879,-3.258,-3.643,-4.033,1.049
20.68,-0.357,0.53,-0.579,0.819,-6.046,-4.379,1.667,2.698,0.0,-4.18,-0.096,0.995,-0.029,-0.448,4.784,4.79,4.85,1.424,1.384,1.433,1.503,1.632,1.687,1.823,1.973,2.11,2.457,3.555,8.483,7.656,6.965,6.384,5.524,4.603,3.868,3.451,2.931,2.685,2.33,2.072,1.907,1.693,1.577,1.486,1.381,1.324,1.339,1.28,1.281,1.283,1.282,1.386,1.37,1.491,1.532,1.676,1.84,2.058,-6.052,-6.071,-6.032,-5.943,-5.808,-5.633,-5.422,-5.18,-4.911,-4.62,-4.308,-3.98,-3.638,-3.284,-2.92,-3.992,-3.593,-3.196,-2.807,-2.431,-2.072,-1.733,-1.416,-1.12,-0.847,-0.597,-0.369,-0.163,0.022,0.186,2.893,3.03,3.163,3.292,3.417,3.54,3.662,3.782,3.902,4.023,4.144,4.264,4.384,4.505,4.627,0.386,0.785,1.177,1.555,1.916,2.257,2.574,2.867,3.135,3.379,3.598,3.794,3.966,4.116,4.245,-0.03,-0.05,-0.127,-0.253,-0.423,-0.632,-0.875,-1.146,-1.442,-1.758,-2.092,-2.44,-2.8,-3.17,-3.548,1.049
20.72,4.109,0.602,4.01,0.472,-6.048,-4.277,1.492,2.318,0.0,-3.955,0.079,0.997,0.017,-0.32,4.575,4.755,4.888,4.881,1.498,1.415,1.483,1.501,1.588,1.68,1.835,1.892,1.992,2.241,2.999,8.949,7.985,7.272,6.646,5.967,4.926,4.083,3.603,3.122,2.774,2.466,2.208,1.991,1.765,1.611,1.496,1.451,1.361,1.318,1.308,1.256,1.297,1.316,1.294,1.351,1.384,1.502,1.607,1.696,-6.052,-6.071,-6.032,-5.943,-5.808,-5.633,-5.422,-5.18,-4.911,-4.62,-4.308,-3.98,-3.638,-3.284,-2.92,-3.992,-3.593,-3.196,-2.807,-2.431,-2.072,-1.733,-1.416,-1.12,-0.847,-0.597,-0.369,-0.163,0.022,0.186,2.893,3.03,3.163,3.292,3.417,3.54,3.662,3.782,3.902,4.023,4.144,4.264,4.384,4.505,4.627,0.284,0.68,1.079,1.474,1.859,2.23,2.585,2.921,3.237,3.532,3.805,4.058,4.291,4.503,4.696,0.027,0.077,0.07,0.012,-0.094,-0.24,-0.424,-0.64,-0.884,-1.154,-1.444,-1.753,-2.078,-2.416,-2.766,1.049
20.76,-1.08,0.23,-1.0,0.352,-6.035,-4.18,1.399,2.635,0.0,-1.264,0.171,0.985,-0.023,-0.192,4.562,4.683,4.815,4.907,4.88,1.454,1.397,1.487,1.578,1.656,1.685,1.796,1.945,2.067,2.345,3.389,8.676,7.726,7.033,6.456,5.629,4.71,3.942,3.421,2.984,2.663,2.373,2.114,1.897,1.737,1.613,1.505,1.405,1.348,1.3,1.25,1.246,1.244,1.316,1.3,1.39,1.444,1.49,1.587,-6.071,-6.032,-5.943,-5.808,-5.633,-5.422,-5.18,-4.911,-4.62,-4.308,-3.98,-3.638,-3.284,-2.92,-2.548,-3.593,-3.196,-2.807,-2.431,-2.072,-1.733,-1.416,-1.12,-0.847,-0.597,-0.369,-0.163,0.022,0.186,0.332,3.03,3.163,3.292,3.417,3.54,3.662,3.782,3.902,4.023,4.144,4.264,4.384,4.505,4.627,4.749,0.572,0.97,1.369,1.762,2.146,2.516,2.87,3.207,3.526,3.826,4.106,4.368,4.61,4.835,5.042,0.135,0.166,0.144,0.075,-0.036,-0.186,-0.37,-0.584,-0.825,-1.089,-1.373,-1.675,-1.992,-2.323,-2.664,1.049
20.8,3.99,1.462,3.527,0.981,-6.014,-4.083,1.341,2.254,0.0,-1.146,0.228,0.974,-0.001,-0.064,4.601,4.672,4.89,4.957,4.936,1.472,1.465,1.458,1.586,1.635,1.677,1.784,1.892,2.008,2.223,2.846,9.098,8.08,7.293,6.655,6.001,5.115,4.258,3.566,3.118,2.79,2.41,2.21,2.03,1.831,1.672,1.583,1.473,1.375,1.306,1.282,1.266,1.27,1.277,1.319,1.336,1.365,1.501,1.579,-6.071,-6.032,-5.943,-5.808,-5.633,-5.422,-5.18,-4.911,-4.62,-4.308,-3.98,-3.638,-3.284,-2.92,-2.548,-3.593,-3.196,-2.807,-2.431,-2.072,-1.733,-1.416,-1.12,-0.847,-0.597,-0.369,-0.163,0.022,0.186,0.332,3.03,3.163,3.292,3.417,3.54,3.662,3.782,3.902,4.023,4.144,4.264,4.384,4.505,4.627,4.749,0.464,0.859,1.259,1.655,2.045,2.423,2.787,3.136,3.468,3.783,4.08,4.358,4.619,4.863,5.089,0.167,0.22,0.222,0.176,0.088,-0.04,-0.203,-0.398,-0.619,-0.865,-1.132,-1.418,-1.721,-2.038,-2.366,1.049
20.84,7.654,0.134,8.0,0.118,-5.991,-3.991,1.318,2.562,0.0,0.007,0.25,0.968,0.003,0.064,4.668,4.716,4.872,5.008,1.559,1.465,1.464,1.498,1.601,1.591,1.701,1.772,1.805,1.95,2.219,2.778,9.181,8.137,7.305,6.608,6.023,5.178,4.25,3.645,3.171,2.747,2.505,2.229,2.038,1.868,1.659,1.573,1.472,1.418,1.354,1.316,1.262,1.258,1.322,1.286,1.35,1.418,1.521,1.569,-6.071,-6.032,-5.943,-5.808,-5.633,-5.422,-5.18,-4.911,-4.62,-4.308,-3.98,-3.638,-3.284,-2.92,-2.548,-3.593,-3.196,-2.807,-2.431,-2.072,-1.733,-1.416,-1.12,-0.847,-0.597,-0.369,-0.163,0.022,0.186,0.332,3.03,3.163,3.292,3.417,3.54,3.662,3.782,3.902,4.023,4.144,4.264,4.384,4.505,4.627,4.749,0.365,0.759,1.158,1.556,1.947,2.328,2.696,3.049,3.386,3.706,4.009,4.294,4.562,4.812,5.046,0.176,0.239,0.25,0.213,0.132,0.013,-0.142,-0.328,-0.542,-0.781,-1.042,-1.321,-1.618,-1.929,-2.253,1.049
20.88,8.476,-1.03,8.0,-1.019,-5.965,-3.886,1.327,2.942,0.0,0.622,0.241,0.97,0.017,0.128,4.744,4.834,4.969,5.072,1.554,1.522,1.52,1.595,1.592,1.611,1.682,1.775,1.791,1.993,2.338,2.877,8.881,7.897,7.118,6.441,5.837,5.002,4.111,3.578,3.031,2.732,2.378,2.205,1.96,1.804,1.714,1.603,1.5,1.359,1.331,1.314,1.307,1.301,1.245,1.305,1.41,1.438,1.507,1.657,-6.071,-6.032,-5.943,-5.808,-5.633,-5.422,-5.18,-4.911,-4.62,-4.308,-3.98,-3.638,-3.284,-2.92,-2.548,-3.593,-3.196,-2.807,-2.431,-2.072,-1.733,-1.416,-1.12,-0.847,-0.597,-0.369,-0.163,0.022,0.186,0.332,3.03,3.163,3.292,3.417,3.54,3.662,3.782,3.902,4.023,4.144,4.264,4.384,4.505,4.627,4.749,0.258,0.653,1.052,1.45,1.84,2.22,2.587,2.938,3.273,3.591,3.891,4.174,4.439,4.686,4.917,0.173,0.232,0.239,0.199,0.115,-0.008,-0.166,-0.356,-0.573,-0.814,-1.078,-1.36,-1.659,-1.972,-2.298,1.049
20.92,6.653,0.359,6.157,0.679,-5.938,-3.765,1.352,3.323,0.0,0.431,0.217,0.976,0.008,0.0,4.884,4.934,5.08,1.615,1.564,1.557,1.588,1.594,1.625,1.636,1.726,1.762,1.899,2.088,2.534,9.553,8.491,7.551,6.776,6.227,5.54,4.572,3.87,3.303,2.885,2.552,2.295,2.123,1.933,1.778,1.593,1.507,1.481,1.398,1.393,1.301,1.348,1.306,1.304,1.351,1.4,1.482,1.56,1.717,-6.032,-5.943,-5.808,-5.633,-5.422,-5.18,-4.911,-4.62,-4.308,-3.98,-3.638,-3.284,-2.92,-2.548,-2.17,-3.196,-2.807,-2.431,-2.072,-1.733,-1.416,-1.12,-0.847,-0.597,-0.369,-0.163,0.022,0.186,0.332,0.459,3.163,3.292,3.417,3.54,3.662,3.782,3.902,4.023,4.144,4.264,4.384,4.505,4.627,4.749,4.872,0.535,0.935,1.331,1.719,2.096,2.458,2.805,3.135,3.446,3.74,4.016,4.273,4.513,4.736,4.942,0.216,0.213,0.163,0.069,-0.063,-0.23,-0.428,-0.654,-0.903,-1.174,-1.463,-1.768,-2.088,-2.419,-2.761,1.049
20.96,0.983,0.557,1.328,0.622,-5.91,-3.63,1.365,3.703,0.0,0.404,0.205,0.979,0.005,0.128,4.988,5.115,1.7,1.592,1.553,1.626,1.621,1.612,1.62,1.687,1.686,1.776,1.917,2.158,2.629,9.137,8.206,7.256,6.549,5.967,5.254,4.375,3.592,3.114,2.718,2.473,2.229,2.034,1.823,1.679,1.6,1.524,1.501,1.422,1.327,1.328,1.339,1.327,1.327,1.32,1.411,1.462,1.584,1.654,-6.032,-5.943,-5.808,-5.633,-5.422,-5.18,-4.911,-4.62,-4.308,-3.98,-3.638,-3.284,-2.92,-2.548,-2.17,-3.196,-2.807,-2.431,-2.072,-1.733,-1.416,-1.12,-0.847,-0.597,-0.369,-0.163,0.022,0.186,0.332,0.459,3.163,3.292,3.417,3.54,3.662,3.782,3.902,4.023,4.144,4.264,4.384,4.505,4.627,4.749,4.872,0.4,0.799,1.194,1.581,1.956,2.317,2.661,2.988,3.296,3.586,3.858,4.112,4.347,4.566,4.767,0.209,0.201,0.146,0.048,-0.089,-0.261,-0.464,-0.693,-0.947,-1.221,-1.514,-1.822,-2.145,-2.479,-2.824,1.049
