# This is F1TENTH simulation from 23.05.2023 at time 10:05:38
# Done with git-revision: unknown
#
# Saving: 0.04 s
#
# Controller: Blank-MPPI-1
#
# Data:
# This is F1TENTH simulation from 23.05.2023 at time 10:05:38
# Done with git-revision: unknown
#
# Saving: 0.04 s
#
# Controller: Blank-MPPI-1
#
# Data:
# This is F1TENTH simulation from 23.05.2023 at time 10:05:38
# Done with git-revision: unknown
#
# Saving: 0.04 s
#
# Controller: Blank-MPPI-1
#
# Data:
time,translational_control,angular_control,translational_control_calculated,angular_control_calculated,pose_x,pose_y,pose_theta,linear_vel_x,linear_vel_y,angular_vel_z,pose_theta_cos,pose_theta_sin,slip_angle,steering_angle,LIDAR_0000,LIDAR_0001,LIDAR_0002,LIDAR_0003,LIDAR_0004,LIDAR_0005,LIDAR_0006,LIDAR_0007,LIDAR_0008,LIDAR_0009,LIDAR_0010,LIDAR_0011,LIDAR_0012,LIDAR_0013,LIDAR_0014,LIDAR_0015,LIDAR_0016,LIDAR_0017,LIDAR_0018,LIDAR_0019,LIDAR_0020,LIDAR_0021,LIDAR_0022,LIDAR_0023,LIDAR_0024,LIDAR_0025,LIDAR_0026,LIDAR_0027,LIDAR_0028,LIDAR_0029,LIDAR_0030,LIDAR_0031,LIDAR_0032,LIDAR_0033,LIDAR_0034,LIDAR_0035,LIDAR_0036,LIDAR_0037,LIDAR_0038,LIDAR_0039,LIDAR_0040,LIDAR_0041,LIDAR_0042,LIDAR_0043,WYPT_X_00,WYPT_X_01,WYPT_X_02,WYPT_X_03,WYPT_X_04,WYPT_X_05,WYPT_X_06,WYPT_X_07,WYPT_X_08,WYPT_X_09,WYPT_X_10,WYPT_X_11,WYPT_X_12,WYPT_X_13,WYPT_X_14,WYPT_Y_00,WYPT_Y_01,WYPT_Y_02,WYPT_Y_03,WYPT_Y_04,WYPT_Y_05,WYPT_Y_06,WYPT_Y_07,WYPT_Y_08,WYPT_Y_09,WYPT_Y_10,WYPT_Y_11,WYPT_Y_12,WYPT_Y_13,WYPT_Y_14,WYPT_VX_00,WYPT_VX_01,WYPT_VX_02,WYPT_VX_03,WYPT_VX_04,WYPT_VX_05,WYPT_VX_06,WYPT_VX_07,WYPT_VX_08,WYPT_VX_09,WYPT_VX_10,WYPT_VX_11,WYPT_VX_12,WYPT_VX_13,WYPT_VX_14,WYPT_REL_X_00,WYPT_REL_X_01,WYPT_REL_X_02,WYPT_REL_X_03,WYPT_REL_X_04,WYPT_REL_X_05,WYPT_REL_X_06,WYPT_REL_X_07,WYPT_REL_X_08,WYPT_REL_X_09,WYPT_REL_X_10,WYPT_REL_X_11,WYPT_REL_X_12,WYPT_REL_X_13,WYPT_REL_X_14,WYPT_REL_Y_00,WYPT_REL_Y_01,WYPT_REL_Y_02,WYPT_REL_Y_03,WYPT_REL_Y_04,WYPT_REL_Y_05,WYPT_REL_Y_06,WYPT_REL_Y_07,WYPT_REL_Y_08,WYPT_REL_Y_09,WYPT_REL_Y_10,WYPT_REL_Y_11,WYPT_REL_Y_12,WYPT_REL_Y_13,WYPT_REL_Y_14,mu
10.68,7.54,1.414,8.0,1.066,-4.121,-0.732,0.424,3.695,0.0,-1.367,0.912,0.411,0.094,0.0,7.311,7.342,3.803,2.544,2.06,1.866,1.632,1.564,1.477,1.477,1.474,1.593,1.679,1.758,1.928,2.351,2.849,4.154,18.36,13.187,9.493,7.306,5.885,4.967,4.137,3.594,3.198,2.909,2.719,2.447,2.251,2.068,1.924,1.774,1.647,1.607,1.448,1.435,1.387,1.381,1.381,1.431,1.396,1.469,-3.98,-3.638,-3.284,-2.92,-2.548,-2.17,-1.786,-1.397,-1.005,-0.611,-0.215,0.183,0.582,0.981,1.38,-0.369,-0.163,0.022,0.186,0.332,0.459,0.568,0.661,0.739,0.802,0.852,0.89,0.916,0.933,0.939,4.264,4.384,4.505,4.627,4.749,4.872,4.996,5.122,5.243,5.358,5.468,5.573,5.674,5.77,5.862,0.278,0.674,1.073,1.472,1.871,2.269,2.664,3.056,3.445,3.831,4.213,4.591,4.965,5.335,5.702,0.273,0.32,0.343,0.344,0.323,0.283,0.225,0.15,0.06,-0.045,-0.162,-0.291,-0.431,-0.581,-0.739,1.049
10.72,7.917,0.656,8.0,0.968,-3.986,-0.66,0.412,4.076,0.0,0.832,0.916,0.4,0.062,0.128,7.421,7.44,3.811,2.337,1.95,1.761,1.592,1.531,1.458,1.449,1.534,1.62,1.678,1.762,1.94,2.409,2.845,4.354,18.257,13.53,9.458,7.227,5.78,4.916,4.066,3.577,3.148,2.819,2.598,2.455,2.241,2.146,1.979,1.798,1.71,1.618,1.59,1.479,1.417,1.405,1.395,1.467,1.466,1.536,-3.638,-3.284,-2.92,-2.548,-2.17,-1.786,-1.397,-1.005,-0.611,-0.215,0.183,0.582,0.981,1.38,1.78,-0.163,0.022,0.186,0.332,0.459,0.568,0.661,0.739,0.802,0.852,0.89,0.916,0.933,0.939,0.937,4.384,4.505,4.627,4.749,4.872,4.996,5.122,5.243,5.358,5.468,5.573,5.674,5.77,5.862,5.951,0.518,0.916,1.315,1.714,2.112,2.508,2.901,3.291,3.678,4.061,4.441,4.817,5.189,5.558,5.923,0.316,0.344,0.349,0.333,0.298,0.244,0.174,0.089,-0.011,-0.124,-0.248,-0.384,-0.528,-0.682,-0.844,1.049
10.76,8.476,-1.049,8.0,-1.066,-3.836,-0.582,0.457,4.456,0.0,1.584,0.897,0.442,0.027,0.256,7.594,4.104,2.439,2.037,1.705,1.598,1.48,1.461,1.516,1.565,1.584,1.604,1.662,1.91,2.219,2.569,3.7,18.288,17.945,10.791,8.229,6.412,5.346,4.522,3.762,3.257,2.925,2.673,2.502,2.354,2.175,2.04,1.925,1.805,1.656,1.639,1.57,1.517,1.481,1.471,1.492,1.518,1.578,1.629,-3.638,-3.284,-2.92,-2.548,-2.17,-1.786,-1.397,-1.005,-0.611,-0.215,0.183,0.582,0.981,1.38,1.78,-0.163,0.022,0.186,0.332,0.459,0.568,0.661,0.739,0.802,0.852,0.89,0.916,0.933,0.939,0.937,4.384,4.505,4.627,4.749,4.872,4.996,5.122,5.243,5.358,5.468,5.573,5.674,5.77,5.862,5.951,0.363,0.762,1.161,1.559,1.955,2.348,2.737,3.123,3.505,3.883,4.256,4.625,4.991,5.352,5.709,0.289,0.298,0.285,0.252,0.198,0.126,0.038,-0.065,-0.182,-0.312,-0.454,-0.606,-0.768,-0.939,-1.117,1.049
10.8,8.247,-1.333,8.0,-1.066,-3.674,-0.495,0.525,4.837,0.0,1.543,0.865,0.501,-0.007,0.128,7.67,2.433,1.973,1.688,1.546,1.505,1.473,1.498,1.517,1.562,1.547,1.646,1.896,2.165,2.524,3.396,18.164,17.867,12.234,8.857,6.739,5.437,4.591,3.782,3.296,2.974,2.699,2.416,2.358,2.198,2.082,1.937,1.833,1.757,1.657,1.626,1.6,1.6,1.55,1.557,1.546,1.601,1.654,1.714,-3.638,-3.284,-2.92,-2.548,-2.17,-1.786,-1.397,-1.005,-0.611,-0.215,0.183,0.582,0.981,1.38,1.78,-0.163,0.022,0.186,0.332,0.459,0.568,0.661,0.739,0.802,0.852,0.89,0.916,0.933,0.939,0.937,4.384,4.505,4.627,4.749,4.872,4.996,5.122,5.243,5.358,5.468,5.573,5.674,5.77,5.862,5.951,0.198,0.596,0.994,1.389,1.78,2.167,2.55,2.928,3.301,3.669,4.032,4.39,4.743,5.092,5.437,0.269,0.251,0.211,0.15,0.07,-0.028,-0.142,-0.271,-0.414,-0.57,-0.736,-0.913,-1.099,-1.294,-1.496,1.049
10.84,6.058,-0.79,6.461,-0.956,-3.502,-0.394,0.574,5.217,0.0,0.59,0.84,0.543,-0.03,0.0,2.546,2.018,1.779,1.574,1.524,1.456,1.528,1.504,1.519,1.532,1.665,1.924,2.121,2.412,3.161,9.497,17.886,17.314,10.165,7.37,5.868,4.882,4.089,3.475,3.037,2.679,2.499,2.351,2.194,2.083,1.98,1.876,1.797,1.747,1.676,1.575,1.622,1.62,1.578,1.626,1.613,1.641,1.715,1.839,-3.284,-2.92,-2.548,-2.17,-1.786,-1.397,-1.005,-0.611,-0.215,0.183,0.582,0.981,1.38,1.78,2.179,0.022,0.186,0.332,0.459,0.568,0.661,0.739,0.802,0.852,0.89,0.916,0.933,0.939,0.937,0.928,4.505,4.627,4.749,4.872,4.996,5.122,5.243,5.358,5.468,5.573,5.674,5.77,5.862,5.951,6.037,0.409,0.804,1.195,1.582,1.964,2.341,2.712,3.078,3.438,3.792,4.141,4.485,4.824,5.159,5.489,0.231,0.172,0.092,-0.007,-0.124,-0.257,-0.404,-0.565,-0.738,-0.922,-1.116,-1.32,-1.531,-1.749,-1.974,1.049
10.88,2.737,-0.376,2.969,-0.038,-3.322,-0.284,0.583,5.366,0.0,-0.478,0.835,0.551,-0.033,-0.128,2.234,1.865,1.666,1.583,1.591,1.553,1.542,1.518,1.576,1.638,1.808,1.953,2.2,2.623,3.325,12.116,17.624,16.612,9.531,6.876,5.426,4.58,3.786,3.258,2.812,2.597,2.347,2.171,2.044,2.026,1.942,1.84,1.723,1.734,1.689,1.664,1.597,1.666,1.679,1.632,1.658,1.747,1.803,1.899,-2.92,-2.548,-2.17,-1.786,-1.397,-1.005,-0.611,-0.215,0.183,0.582,0.981,1.38,1.78,2.179,2.578,0.186,0.332,0.459,0.568,0.661,0.739,0.802,0.852,0.89,0.916,0.933,0.939,0.937,0.928,0.912,4.627,4.749,4.872,4.996,5.122,5.243,5.358,5.468,5.573,5.674,5.77,5.862,5.951,6.037,6.119,0.595,0.985,1.371,1.752,2.128,2.498,2.862,3.22,3.573,3.92,4.262,4.599,4.931,5.26,5.584,0.172,0.088,-0.015,-0.135,-0.271,-0.422,-0.586,-0.763,-0.95,-1.148,-1.354,-1.568,-1.79,-2.017,-2.25,1.049
10.92,2.747,-1.278,2.298,-1.066,-3.143,-0.177,0.535,4.986,0.0,-2.605,0.86,0.51,-0.016,-0.256,2.267,1.85,1.662,1.624,1.577,1.568,1.507,1.517,1.545,1.713,1.84,1.97,2.214,2.599,3.179,8.721,17.618,17.307,10.086,7.656,5.674,4.679,3.964,3.319,2.88,2.546,2.322,2.194,2.029,1.908,1.859,1.805,1.786,1.725,1.682,1.685,1.633,1.656,1.672,1.7,1.734,1.752,1.802,1.928,-2.92,-2.548,-2.17,-1.786,-1.397,-1.005,-0.611,-0.215,0.183,0.582,0.981,1.38,1.78,2.179,2.578,0.186,0.332,0.459,0.568,0.661,0.739,0.802,0.852,0.89,0.916,0.933,0.939,0.937,0.928,0.912,4.627,4.749,4.872,4.996,5.122,5.243,5.358,5.468,5.573,5.674,5.77,5.862,5.951,6.037,6.119,0.377,0.771,1.162,1.548,1.929,2.306,2.678,3.044,3.406,3.762,4.114,4.461,4.804,5.142,5.478,0.199,0.134,0.051,-0.051,-0.169,-0.302,-0.448,-0.607,-0.777,-0.957,-1.147,-1.344,-1.55,-1.761,-1.978,1.049
10.96,8.283,0.484,8.0,0.238,-2.973,-0.084,0.391,4.605,0.0,-5.315,0.925,0.381,0.054,-0.384,8.348,2.276,1.87,1.755,1.702,1.664,1.601,1.541,1.544,1.659,1.73,1.853,1.984,2.177,2.595,3.15,6.592,17.488,17.204,11.474,7.928,5.973,4.662,3.981,3.342,2.838,2.507,2.347,2.107,2.006,1.912,1.823,1.786,1.737,1.706,1.67,1.647,1.645,1.677,1.687,1.727,1.75,1.858,1.89,-2.548,-2.17,-1.786,-1.397,-1.005,-0.611,-0.215,0.183,0.582,0.981,1.38,1.78,2.179,2.578,2.977,0.332,0.459,0.568,0.661,0.739,0.802,0.852,0.89,0.916,0.933,0.939,0.937,0.928,0.912,0.891,4.749,4.872,4.996,5.122,5.243,5.358,5.468,5.573,5.674,5.77,5.862,5.951,6.037,6.119,6.198,0.551,0.95,1.346,1.741,2.133,2.522,2.907,3.289,3.668,4.043,4.415,4.783,5.149,5.512,5.872,0.223,0.196,0.151,0.089,0.011,-0.081,-0.185,-0.302,-0.429,-0.567,-0.713,-0.867,-1.027,-1.194,-1.366,1.049
11.0,8.315,0.568,7.99,1.066,-2.798,-0.01,0.232,4.986,0.0,-2.217,0.973,0.23,0.104,-0.256,8.12,8.531,2.305,1.94,1.785,1.698,1.622,1.56,1.522,1.573,1.68,1.76,1.835,1.905,2.106,2.53,2.935,5.286,11.968,17.169,16.412,9.274,6.396,5.015,4.224,3.525,2.955,2.579,2.321,2.172,1.978,1.9,1.812,1.735,1.73,1.732,1.725,1.708,1.659,1.711,1.689,1.76,1.777,1.814,-2.548,-2.17,-1.786,-1.397,-1.005,-0.611,-0.215,0.183,0.582,0.981,1.38,1.78,2.179,2.578,2.977,0.332,0.459,0.568,0.661,0.739,0.802,0.852,0.89,0.916,0.933,0.939,0.937,0.928,0.912,0.891,4.749,4.872,4.996,5.122,5.243,5.358,5.468,5.573,5.674,5.77,5.862,5.951,6.037,6.119,6.198,0.322,0.72,1.118,1.518,1.917,2.315,2.713,3.108,3.502,3.894,4.285,4.673,5.06,5.444,5.828,0.276,0.312,0.33,0.332,0.317,0.288,0.246,0.191,0.125,0.049,-0.036,-0.129,-0.23,-0.337,-0.45,1.049
11.04,8.246,1.091,8.0,1.066,-2.603,0.051,0.169,5.366,0.0,-0.682,0.986,0.168,0.09,-0.128,8.044,8.623,2.441,1.979,1.875,1.745,1.625,1.581,1.565,1.627,1.62,1.682,1.734,1.872,2.049,2.374,2.679,3.367,8.186,17.093,16.835,11.092,7.535,5.577,4.369,3.776,3.18,2.774,2.422,2.138,2.013,1.861,1.841,1.771,1.69,1.673,1.669,1.674,1.696,1.67,1.676,1.75,1.833,1.907,-2.17,-1.786,-1.397,-1.005,-0.611,-0.215,0.183,0.582,0.981,1.38,1.78,2.179,2.578,2.977,3.375,0.459,0.568,0.661,0.739,0.802,0.852,0.89,0.916,0.933,0.939,0.937,0.928,0.912,0.891,0.865,4.872,4.996,5.122,5.243,5.358,5.468,5.573,5.674,5.77,5.862,5.951,6.037,6.119,6.198,6.275,0.495,0.892,1.291,1.69,2.09,2.489,2.887,3.284,3.68,4.075,4.469,4.861,5.252,5.641,6.03,0.329,0.372,0.398,0.409,0.405,0.388,0.358,0.317,0.265,0.204,0.136,0.059,-0.024,-0.112,-0.204,1.049
11.08,3.976,1.418,4.305,1.066,-2.389,0.103,0.157,5.746,0.0,0.221,0.988,0.156,0.061,0.0,8.188,8.807,2.166,2.009,1.84,1.665,1.542,1.539,1.625,1.607,1.643,1.653,1.765,1.877,2.101,2.361,2.658,3.893,8.024,16.939,16.595,11.208,7.617,5.476,4.383,3.769,3.184,2.695,2.369,2.189,2.009,1.884,1.757,1.708,1.708,1.661,1.604,1.648,1.691,1.746,1.754,1.822,1.88,1.976,-2.17,-1.786,-1.397,-1.005,-0.611,-0.215,0.183,0.582,0.981,1.38,1.78,2.179,2.578,2.977,3.375,0.459,0.568,0.661,0.739,0.802,0.852,0.89,0.916,0.933,0.939,0.937,0.928,0.912,0.891,0.865,4.872,4.996,5.122,5.243,5.358,5.468,5.573,5.674,5.77,5.862,5.951,6.037,6.119,6.198,6.275,0.272,0.668,1.066,1.465,1.865,2.264,2.663,3.06,3.457,3.853,4.247,4.64,5.032,5.423,5.812,0.317,0.365,0.396,0.412,0.413,0.401,0.376,0.34,0.294,0.238,0.174,0.102,0.025,-0.059,-0.146,1.049
11.12,7.516,0.412,8.0,-0.065,-2.169,0.151,0.161,5.366,0.0,0.505,0.987,0.16,0.049,0.128,8.468,2.402,2.123,1.884,1.725,1.627,1.635,1.631,1.634,1.62,1.621,1.69,1.738,1.923,2.185,2.362,2.784,4.495,8.415,16.678,16.399,10.625,7.279,5.279,4.176,3.63,3.078,2.698,2.365,2.125,1.998,1.835,1.776,1.678,1.612,1.629,1.641,1.64,1.678,1.763,1.777,1.849,1.923,2.056,-1.786,-1.397,-1.005,-0.611,-0.215,0.183,0.582,0.981,1.38,1.78,2.179,2.578,2.977,3.375,3.774,0.568,0.661,0.739,0.802,0.852,0.89,0.916,0.933,0.939,0.937,0.928,0.912,0.891,0.865,0.836,4.996,5.122,5.243,5.358,5.468,5.573,5.674,5.77,5.862,5.951,6.037,6.119,6.198,6.275,6.349,0.446,0.844,1.243,1.643,2.042,2.44,2.838,3.235,3.63,4.024,4.417,4.808,5.198,5.588,5.976,0.351,0.38,0.394,0.393,0.379,0.353,0.315,0.267,0.21,0.144,0.071,-0.009,-0.094,-0.183,-0.276,1.049
11.16,5.354,0.217,4.866,-0.084,-1.954,0.197,0.2,5.738,0.0,1.664,0.98,0.198,0.019,0.256,2.566,2.237,1.913,1.758,1.671,1.659,1.603,1.547,1.551,1.556,1.605,1.685,1.865,2.086,2.19,2.502,3.514,5.749,11.105,16.419,15.995,8.73,6.299,4.74,3.781,3.311,2.859,2.5,2.219,2.022,1.899,1.76,1.711,1.642,1.588,1.593,1.642,1.604,1.666,1.75,1.79,1.99,2.029,2.156,-1.786,-1.397,-1.005,-0.611,-0.215,0.183,0.582,0.981,1.38,1.78,2.179,2.578,2.977,3.375,3.774,0.568,0.661,0.739,0.802,0.852,0.89,0.916,0.933,0.939,0.937,0.928,0.912,0.891,0.865,0.836,4.996,5.122,5.243,5.358,5.468,5.573,5.674,5.77,5.862,5.951,6.037,6.119,6.198,6.275,6.349,0.239,0.638,1.037,1.436,1.835,2.232,2.628,3.022,3.415,3.806,4.196,4.584,4.971,5.356,5.741,0.33,0.345,0.343,0.327,0.297,0.255,0.202,0.139,0.066,-0.015,-0.103,-0.198,-0.298,-0.402,-0.51,1.049
11.2,7.689,-1.383,8.0,-0.951,-1.735,0.249,0.302,5.519,0.0,3.385,0.955,0.297,-0.039,0.192,2.195,1.891,1.753,1.741,1.646,1.604,1.61,1.553,1.565,1.67,1.744,1.945,2.054,2.22,2.577,3.845,6.122,11.01,16.184,15.874,8.592,6.249,4.675,3.702,3.244,2.795,2.471,2.155,2.026,1.844,1.764,1.66,1.596,1.609,1.562,1.541,1.6,1.611,1.7,1.799,1.926,2.08,2.154,2.333,-1.397,-1.005,-0.611,-0.215,0.183,0.582,0.981,1.38,1.78,2.179,2.578,2.977,3.375,3.774,4.172,0.661,0.739,0.802,0.852,0.89,0.916,0.933,0.939,0.937,0.928,0.912,0.891,0.865,0.836,0.803,5.122,5.243,5.358,5.468,5.573,5.674,5.77,5.862,5.951,6.037,6.119,6.198,6.275,6.349,6.42,0.445,0.842,1.237,1.63,2.021,2.41,2.796,3.179,3.56,3.938,4.314,4.689,5.062,5.433,5.804,0.293,0.25,0.194,0.124,0.041,-0.052,-0.156,-0.268,-0.388,-0.516,-0.65,-0.789,-0.932,-1.079,-1.228,1.049
11.24,7.832,-0.79,8.0,-1.066,-1.517,0.313,0.403,5.893,0.0,1.173,0.92,0.392,-0.087,0.064,1.904,1.842,1.713,1.652,1.643,1.593,1.587,1.648,1.737,1.826,1.921,2.086,2.308,2.69,4.148,6.683,10.819,16.0,15.67,8.38,6.147,4.566,3.654,3.075,2.714,2.384,2.153,1.92,1.846,1.692,1.649,1.565,1.537,1.551,1.537,1.539,1.58,1.697,1.726,1.868,2.04,2.187,2.385,2.53,-1.005,-0.611,-0.215,0.183,0.582,0.981,1.38,1.78,2.179,2.578,2.977,3.375,3.774,4.172,4.57,0.739,0.802,0.852,0.89,0.916,0.933,0.939,0.937,0.928,0.912,0.891,0.865,0.836,0.803,0.769,5.243,5.358,5.468,5.573,5.674,5.77,5.862,5.951,6.037,6.119,6.198,6.275,6.349,6.42,6.489,0.638,1.026,1.41,1.79,2.167,2.541,2.911,3.278,3.642,4.003,4.361,4.718,5.073,5.426,5.779,0.191,0.095,-0.014,-0.135,-0.267,-0.408,-0.559,-0.717,-0.882,-1.053,-1.229,-1.409,-1.592,-1.778,-1.965,1.049
11.28,4.324,-0.734,4.671,-1.066,-1.289,0.391,0.424,6.236,0.0,-0.407,0.912,0.411,-0.073,-0.064,1.983,1.839,1.711,1.64,1.605,1.597,1.643,1.753,1.803,1.879,1.965,2.131,2.471,3.361,4.701,7.366,15.924,15.639,15.056,7.736,5.368,4.066,3.298,2.824,2.52,2.235,2.04,1.842,1.712,1.602,1.538,1.5,1.524,1.449,1.513,1.551,1.553,1.661,1.752,1.819,1.994,2.213,2.401,2.643,-1.005,-0.611,-0.215,0.183,0.582,0.981,1.38,1.78,2.179,2.578,2.977,3.375,3.774,4.172,4.57,0.739,0.802,0.852,0.89,0.916,0.933,0.939,0.937,0.928,0.912,0.891,0.865,0.836,0.803,0.769,5.243,5.358,5.468,5.573,5.674,5.77,5.862,5.951,6.037,6.119,6.198,6.275,6.349,6.42,6.489,0.402,0.787,1.169,1.547,1.921,2.292,2.659,3.022,3.382,3.74,4.095,4.447,4.798,5.148,5.497,0.2,0.096,-0.021,-0.15,-0.29,-0.439,-0.597,-0.763,-0.936,-1.114,-1.297,-1.485,-1.675,-1.868,-2.063,1.049
11.32,4.942,-0.352,4.646,-0.239,-1.06,0.475,0.398,5.856,0.0,-1.465,0.922,0.388,-0.051,-0.192,2.041,1.835,1.751,1.669,1.674,1.738,1.732,1.757,1.835,1.891,2.028,2.199,2.784,3.547,4.638,7.064,11.969,15.535,15.177,7.783,5.673,4.124,3.264,2.714,2.48,2.169,1.978,1.837,1.66,1.57,1.517,1.415,1.414,1.429,1.414,1.406,1.462,1.59,1.625,1.783,1.852,2.082,2.297,2.622,-0.611,-0.215,0.183,0.582,0.981,1.38,1.78,2.179,2.578,2.977,3.375,3.774,4.172,4.57,4.968,0.802,0.852,0.89,0.916,0.933,0.939,0.937,0.928,0.912,0.891,0.865,0.836,0.803,0.769,0.733,5.358,5.468,5.573,5.674,5.77,5.862,5.951,6.037,6.119,6.198,6.275,6.349,6.42,6.489,6.556,0.541,0.926,1.307,1.684,2.059,2.429,2.797,3.161,3.523,3.883,4.24,4.596,4.95,5.304,5.657,0.127,0.02,-0.1,-0.23,-0.37,-0.519,-0.675,-0.838,-1.008,-1.182,-1.36,-1.542,-1.726,-1.912,-2.1,1.049
11.36,4.641,0.362,5.122,0.666,-0.845,0.551,0.305,5.476,0.0,-4.002,0.954,0.3,0.004,-0.32,2.182,1.989,1.863,1.763,1.74,1.763,1.791,1.764,1.78,1.84,1.963,2.144,2.512,3.04,4.028,5.355,7.689,15.502,15.224,14.587,7.261,4.97,3.759,2.99,2.521,2.294,2.046,1.843,1.689,1.615,1.497,1.454,1.417,1.361,1.344,1.352,1.391,1.409,1.515,1.592,1.704,1.857,2.076,2.324,-0.611,-0.215,0.183,0.582,0.981,1.38,1.78,2.179,2.578,2.977,3.375,3.774,4.172,4.57,4.968,0.802,0.852,0.89,0.916,0.933,0.939,0.937,0.928,0.912,0.891,0.865,0.836,0.803,0.769,0.733,5.358,5.468,5.573,5.674,5.77,5.862,5.951,6.037,6.119,6.198,6.275,6.349,6.42,6.489,6.556,0.298,0.691,1.082,1.47,1.856,2.239,2.619,2.998,3.374,3.748,4.12,4.491,4.862,5.231,5.6,0.17,0.099,0.016,-0.079,-0.183,-0.296,-0.418,-0.547,-0.681,-0.821,-0.966,-1.113,-1.264,-1.416,-1.569,1.049
11.4,8.252,1.553,8.0,1.066,-0.64,0.61,0.109,5.095,0.0,-5.658,0.994,0.109,0.131,-0.192,2.617,2.391,2.111,1.953,1.833,1.809,1.805,1.823,1.783,1.804,1.803,1.906,2.062,2.316,2.785,3.548,4.292,6.162,8.878,15.261,14.952,12.84,6.244,4.323,3.368,2.75,2.304,2.177,1.911,1.749,1.58,1.506,1.445,1.347,1.361,1.352,1.327,1.311,1.374,1.408,1.456,1.555,1.701,1.791,-0.215,0.183,0.582,0.981,1.38,1.78,2.179,2.578,2.977,3.375,3.774,4.172,4.57,4.968,5.366,0.852,0.89,0.916,0.933,0.939,0.937,0.928,0.912,0.891,0.865,0.836,0.803,0.769,0.733,0.697,5.468,5.573,5.674,5.77,5.862,5.951,6.037,6.119,6.198,6.275,6.349,6.42,6.489,6.556,6.436,0.449,0.848,1.248,1.646,2.044,2.441,2.837,3.232,3.626,4.019,4.412,4.804,5.196,5.588,5.979,0.194,0.188,0.171,0.144,0.107,0.062,0.009,-0.05,-0.114,-0.184,-0.256,-0.332,-0.409,-0.488,-0.567,1.049
11.44,8.361,1.223,8.0,1.066,-0.435,0.651,-0.03,5.476,0.0,-0.683,1.0,-0.03,0.166,-0.064,3.521,2.715,2.479,2.197,1.997,1.935,1.91,1.835,1.809,1.782,1.795,1.815,1.928,2.078,2.44,2.813,3.434,4.154,5.891,8.181,15.15,14.81,14.047,6.826,4.637,3.436,2.84,2.325,2.095,1.877,1.727,1.584,1.49,1.419,1.387,1.325,1.305,1.274,1.325,1.31,1.328,1.429,1.533,1.579,-0.215,0.183,0.582,0.981,1.38,1.78,2.179,2.578,2.977,3.375,3.774,4.172,4.57,4.968,5.366,0.852,0.89,0.916,0.933,0.939,0.937,0.928,0.912,0.891,0.865,0.836,0.803,0.769,0.733,0.697,5.468,5.573,5.674,5.77,5.862,5.951,6.037,6.119,6.198,6.275,6.349,6.42,6.489,6.556,6.436,0.214,0.61,1.008,1.406,1.805,2.204,2.604,3.003,3.403,3.802,4.201,4.6,4.999,5.397,5.796,0.207,0.257,0.295,0.324,0.342,0.352,0.355,0.351,0.342,0.328,0.311,0.29,0.268,0.244,0.22,1.049
11.48,-0.518,-0.768,-1.0,-0.946,-0.211,0.676,-0.022,5.856,0.0,1.277,1.0,-0.022,0.101,0.064,3.115,2.741,2.352,2.1,1.987,1.931,1.888,1.798,1.768,1.756,1.803,1.836,1.999,2.314,2.57,2.99,3.607,4.474,6.054,8.469,14.872,14.564,13.656,6.442,4.364,3.253,2.654,2.215,1.97,1.804,1.703,1.561,1.456,1.415,1.357,1.34,1.315,1.238,1.3,1.361,1.353,1.428,1.509,1.67,0.183,0.582,0.981,1.38,1.78,2.179,2.578,2.977,3.375,3.774,4.172,4.57,4.968,5.366,5.763,0.89,0.916,0.933,0.939,0.937,0.928,0.912,0.891,0.865,0.836,0.803,0.769,0.733,0.697,0.662,5.573,5.674,5.77,5.862,5.951,6.037,6.119,6.198,6.275,6.349,6.42,6.489,6.556,6.436,6.167,0.39,0.787,1.186,1.585,1.985,2.384,2.783,3.183,3.582,3.981,4.379,4.778,5.176,5.575,5.974,0.222,0.257,0.282,0.297,0.304,0.304,0.296,0.284,0.266,0.246,0.222,0.196,0.169,0.142,0.115,1.049
11.52,3.096,0.292,3.212,-0.036,0.017,0.692,0.014,5.476,0.0,0.016,1.0,0.014,0.04,-0.064,2.977,2.538,2.239,2.111,2.001,1.894,1.813,1.736,1.745,1.791,1.85,1.95,2.215,2.439,2.846,3.322,3.826,5.104,6.651,9.954,14.568,14.196,8.449,5.321,3.815,3.045,2.43,2.114,1.829,1.706,1.634,1.475,1.43,1.389,1.336,1.274,1.285,1.348,1.284,1.344,1.394,1.402,1.542,1.685,0.582,0.981,1.38,1.78,2.179,2.578,2.977,3.375,3.774,4.172,4.57,4.968,5.366,5.763,6.161,0.916,0.933,0.939,0.937,0.928,0.912,0.891,0.865,0.836,0.803,0.769,0.733,0.697,0.662,0.628,5.674,5.77,5.862,5.951,6.037,6.119,6.198,6.275,6.349,6.42,6.489,6.556,6.436,6.167,5.899,0.568,0.967,1.366,1.766,2.165,2.564,2.962,3.361,3.759,4.156,4.554,4.951,5.348,5.746,6.143,0.216,0.227,0.228,0.221,0.207,0.185,0.159,0.128,0.093,0.055,0.015,-0.026,-0.067,-0.108,-0.148,1.049
