# This is F1TENTH simulation from 23.05.2023 at time 10:17:47
# Done with git-revision: unknown
#
# Saving: 0.04 s
#
# Controller: Blank-MPPI-1
#
# Data:
# This is F1TENTH simulation from 23.05.2023 at time 10:17:47
# Done with git-revision: unknown
#
# Saving: 0.04 s
#
# Controller: Blank-MPPI-1
#
# Data:
# This is F1TENTH simulation from 23.05.2023 at time 10:17:47
# Done with git-revision: unknown
#
# Saving: 0.04 s
#
# Controller: Blank-MPPI-1
#
# Data:
# This is F1TENTH simulation from 23.05.2023 at time 10:17:47
# Done with git-revision: unknown
#
# Saving: 0.04 s
#
# Controller: Blank-MPPI-1
#
# Data:
# This is F1TENTH simulation from 23.05.2023 at time 10:17:47
# Done with git-revision: unknown
#
# Saving: 0.04 s
#
# Controller: Blank-MPPI-1
#
# Data:
time,translational_control,angular_control,translational_control_calculated,angular_control_calculated,pose_x,pose_y,pose_theta,linear_vel_x,linear_vel_y,angular_vel_z,pose_theta_cos,pose_theta_sin,slip_angle,steering_angle,LIDAR_0000,LIDAR_0001,LIDAR_0002,LIDAR_0003,LIDAR_0004,LIDAR_0005,LIDAR_0006,LIDAR_0007,LIDAR_0008,LIDAR_0009,LIDAR_0010,LIDAR_0011,LIDAR_0012,LIDAR_0013,LIDAR_0014,LIDAR_0015,LIDAR_0016,LIDAR_0017,LIDAR_0018,LIDAR_0019,LIDAR_0020,LIDAR_0021,LIDAR_0022,LIDAR_0023,LIDAR_0024,LIDAR_0025,LIDAR_0026,LIDAR_0027,LIDAR_0028,LIDAR_0029,LIDAR_0030,LIDAR_0031,LIDAR_0032,LIDAR_0033,LIDAR_0034,LIDAR_0035,LIDAR_0036,LIDAR_0037,LIDAR_0038,LIDAR_0039,LIDAR_0040,LIDAR_0041,LIDAR_0042,LIDAR_0043,WYPT_X_00,WYPT_X_01,WYPT_X_02,WYPT_X_03,WYPT_X_04,WYPT_X_05,WYPT_X_06,WYPT_X_07,WYPT_X_08,WYPT_X_09,WYPT_X_10,WYPT_X_11,WYPT_X_12,WYPT_X_13,WYPT_X_14,WYPT_Y_00,WYPT_Y_01,WYPT_Y_02,WYPT_Y_03,WYPT_Y_04,WYPT_Y_05,WYPT_Y_06,WYPT_Y_07,WYPT_Y_08,WYPT_Y_09,WYPT_Y_10,WYPT_Y_11,WYPT_Y_12,WYPT_Y_13,WYPT_Y_14,WYPT_VX_00,WYPT_VX_01,WYPT_VX_02,WYPT_VX_03,WYPT_VX_04,WYPT_VX_05,WYPT_VX_06,WYPT_VX_07,WYPT_VX_08,WYPT_VX_09,WYPT_VX_10,WYPT_VX_11,WYPT_VX_12,WYPT_VX_13,WYPT_VX_14,WYPT_REL_X_00,WYPT_REL_X_01,WYPT_REL_X_02,WYPT_REL_X_03,WYPT_REL_X_04,WYPT_REL_X_05,WYPT_REL_X_06,WYPT_REL_X_07,WYPT_REL_X_08,WYPT_REL_X_09,WYPT_REL_X_10,WYPT_REL_X_11,WYPT_REL_X_12,WYPT_REL_X_13,WYPT_REL_X_14,WYPT_REL_Y_00,WYPT_REL_Y_01,WYPT_REL_Y_02,WYPT_REL_Y_03,WYPT_REL_Y_04,WYPT_REL_Y_05,WYPT_REL_Y_06,WYPT_REL_Y_07,WYPT_REL_Y_08,WYPT_REL_Y_09,WYPT_REL_Y_10,WYPT_REL_Y_11,WYPT_REL_Y_12,WYPT_REL_Y_13,WYPT_REL_Y_14,mu
13.28,5.796,-0.913,6.133,-0.8,9.49,0.13,-0.307,3.089,0.0,-1.081,0.953,-0.303,0.071,0.0,4.025,3.302,3.046,2.7,2.511,2.346,2.239,2.155,2.113,2.053,2.071,2.091,2.199,2.248,2.366,2.479,5.433,5.796,5.855,5.679,5.511,5.294,5.112,4.874,4.746,4.713,4.342,3.44,2.874,2.403,2.038,1.778,1.451,1.308,1.252,1.161,1.038,1.002,0.95,0.95,0.997,1.048,1.102,1.161,9.713,10.085,10.441,10.777,11.083,11.351,11.569,11.702,11.747,11.699,11.565,11.362,11.107,10.813,10.488,0.141,-0.004,-0.184,-0.4,-0.656,-0.951,-1.287,-1.662,-2.058,-2.453,-2.829,-3.173,-3.48,-3.749,-3.981,3.621,3.431,3.242,3.048,2.841,2.616,2.402,2.453,2.586,2.628,2.715,2.845,2.997,3.159,3.325,0.209,0.608,1.002,1.387,1.756,2.101,2.41,2.65,2.813,2.887,2.873,2.784,2.634,2.434,2.195,0.078,0.052,-0.011,-0.116,-0.267,-0.467,-0.721,-1.038,-1.402,-1.794,-2.192,-2.581,-2.951,-3.297,-3.616,1.049
13.32,5.014,0.891,5.458,0.717,9.615,0.097,-0.321,3.469,0.0,0.016,0.949,-0.315,0.031,-0.128,4.083,3.274,3.063,2.713,2.459,2.344,2.196,2.113,2.039,2.0,2.039,2.081,2.171,2.247,2.278,2.462,5.335,5.704,5.827,5.547,5.389,5.144,4.984,4.755,4.575,4.537,4.255,3.734,2.957,2.551,2.098,1.864,1.651,1.346,1.308,1.199,1.124,1.055,1.053,0.996,0.985,0.995,1.095,1.159,10.085,10.441,10.777,11.083,11.351,11.569,11.702,11.747,11.699,11.565,11.362,11.107,10.813,10.488,10.141,-0.004,-0.184,-0.4,-0.656,-0.951,-1.287,-1.662,-2.058,-2.453,-2.829,-3.173,-3.48,-3.749,-3.981,-4.179,3.431,3.242,3.048,2.841,2.616,2.402,2.453,2.586,2.628,2.715,2.845,2.997,3.159,3.325,3.493,0.478,0.873,1.259,1.631,1.978,2.291,2.535,2.702,2.781,2.772,2.688,2.543,2.348,2.113,1.846,0.052,-0.006,-0.106,-0.252,-0.448,-0.698,-1.012,-1.373,-1.764,-2.162,-2.552,-2.924,-3.272,-3.595,-3.892,1.049
13.36,3.006,-0.607,3.051,-0.42,9.751,0.054,-0.329,3.743,0.0,-0.253,0.946,-0.323,0.01,0.0,4.01,3.333,2.993,2.634,2.523,2.288,2.155,2.053,2.016,2.051,2.017,2.085,2.095,2.153,2.249,2.363,5.311,5.586,5.643,5.452,5.272,5.017,4.823,4.656,4.529,4.452,4.253,3.782,3.004,2.546,2.242,1.91,1.722,1.514,1.335,1.255,1.194,1.171,1.115,1.098,1.053,1.06,1.087,1.184,10.085,10.441,10.777,11.083,11.351,11.569,11.702,11.747,11.699,11.565,11.362,11.107,10.813,10.488,10.141,-0.004,-0.184,-0.4,-0.656,-0.951,-1.287,-1.662,-2.058,-2.453,-2.829,-3.173,-3.48,-3.749,-3.981,-4.179,3.431,3.242,3.048,2.841,2.616,2.402,2.453,2.586,2.628,2.715,2.845,2.997,3.159,3.325,3.493,0.334,0.73,1.117,1.49,1.839,2.153,2.4,2.57,2.653,2.647,2.566,2.424,2.232,1.999,1.735,0.052,-0.002,-0.099,-0.242,-0.435,-0.683,-0.994,-1.355,-1.745,-2.143,-2.534,-2.907,-3.257,-3.582,-3.88,1.049
13.4,-1.324,-0.629,-1.0,-0.784,9.888,0.008,-0.342,3.371,0.0,-0.864,0.942,-0.336,0.002,-0.128,4.005,3.413,2.973,2.664,2.46,2.279,2.121,2.04,1.994,1.966,2.022,2.024,2.058,2.126,2.178,2.348,5.193,5.472,5.564,5.321,5.13,4.895,4.717,4.57,4.363,4.289,4.239,3.783,3.082,2.629,2.336,2.032,1.819,1.647,1.468,1.318,1.281,1.222,1.201,1.174,1.119,1.131,1.122,1.163,10.441,10.777,11.083,11.351,11.569,11.702,11.747,11.699,11.565,11.362,11.107,10.813,10.488,10.141,9.777,-0.184,-0.4,-0.656,-0.951,-1.287,-1.662,-2.058,-2.453,-2.829,-3.173,-3.48,-3.749,-3.981,-4.179,-4.343,3.242,3.048,2.841,2.616,2.402,2.453,2.586,2.628,2.715,2.845,2.997,3.159,3.325,3.493,3.659,0.586,0.974,1.349,1.701,2.018,2.269,2.444,2.532,2.532,2.456,2.319,2.132,1.904,1.643,1.356,0.005,-0.087,-0.225,-0.413,-0.656,-0.965,-1.323,-1.711,-2.11,-2.502,-2.877,-3.229,-3.557,-3.859,-4.137,1.049
13.44,2.018,0.785,1.689,0.774,10.009,-0.037,-0.399,2.991,0.0,-2.335,0.922,-0.388,-0.002,-0.256,4.459,3.539,3.14,2.735,2.527,2.303,2.17,2.019,1.992,1.951,1.977,1.958,2.006,1.998,2.111,2.199,5.037,5.183,5.403,5.277,5.101,4.942,4.668,4.52,4.348,4.211,4.15,3.997,3.637,2.947,2.552,2.265,1.949,1.782,1.612,1.495,1.4,1.305,1.244,1.246,1.256,1.203,1.211,1.205,10.441,10.777,11.083,11.351,11.569,11.702,11.747,11.699,11.565,11.362,11.107,10.813,10.488,10.141,9.777,-0.184,-0.4,-0.656,-0.951,-1.287,-1.662,-2.058,-2.453,-2.829,-3.173,-3.48,-3.749,-3.981,-4.179,-4.343,3.242,3.048,2.841,2.616,2.402,2.453,2.586,2.628,2.715,2.845,2.997,3.159,3.325,3.493,3.659,0.456,0.849,1.231,1.592,1.923,2.191,2.386,2.495,2.517,2.464,2.348,2.181,1.972,1.729,1.457,0.032,-0.037,-0.154,-0.322,-0.547,-0.84,-1.188,-1.571,-1.969,-2.365,-2.747,-3.109,-3.449,-3.766,-4.059,1.049
13.48,5.894,0.584,6.164,0.797,10.112,-0.084,-0.502,2.611,0.0,-2.297,0.877,-0.481,0.032,-0.128,5.779,4.276,3.524,3.04,2.66,2.442,2.216,2.084,1.979,1.922,1.939,1.925,1.925,1.923,1.984,2.051,4.919,4.951,5.085,5.299,5.123,4.954,4.775,4.545,4.409,4.219,4.073,4.079,3.938,3.518,2.909,2.569,2.293,2.027,1.847,1.69,1.577,1.442,1.332,1.265,1.282,1.271,1.292,1.294,10.441,10.777,11.083,11.351,11.569,11.702,11.747,11.699,11.565,11.362,11.107,10.813,10.488,10.141,9.777,-0.184,-0.4,-0.656,-0.951,-1.287,-1.662,-2.058,-2.453,-2.829,-3.173,-3.48,-3.749,-3.981,-4.179,-4.343,3.242,3.048,2.841,2.616,2.402,2.453,2.586,2.628,2.715,2.845,2.997,3.159,3.325,3.493,3.659,0.336,0.734,1.126,1.503,1.856,2.152,2.382,2.53,2.593,2.581,2.505,2.376,2.203,1.994,1.754,0.071,0.042,-0.034,-0.164,-0.354,-0.619,-0.945,-1.314,-1.708,-2.107,-2.499,-2.876,-3.236,-3.576,-3.896,1.049
13.52,7.529,1.141,7.758,0.924,10.209,-0.137,-0.548,2.991,0.0,-0.216,0.854,-0.521,0.014,0.0,6.2,4.598,3.623,3.142,2.71,2.5,2.253,2.084,1.942,1.953,1.934,1.917,1.865,1.858,1.893,1.959,2.174,4.788,4.928,5.16,5.078,4.917,4.732,4.554,4.349,4.204,4.059,4.005,4.026,3.705,3.352,2.757,2.406,2.25,1.969,1.798,1.699,1.567,1.451,1.402,1.359,1.339,1.35,1.351,10.441,10.777,11.083,11.351,11.569,11.702,11.747,11.699,11.565,11.362,11.107,10.813,10.488,10.141,9.777,-0.184,-0.4,-0.656,-0.951,-1.287,-1.662,-2.058,-2.453,-2.829,-3.173,-3.48,-3.749,-3.981,-4.179,-4.343,3.242,3.048,2.841,2.616,2.402,2.453,2.586,2.628,2.715,2.845,2.997,3.159,3.325,3.493,3.659,0.223,0.622,1.017,1.399,1.76,2.068,2.313,2.478,2.56,2.566,2.508,2.397,2.241,2.047,1.822,0.082,0.072,0.013,-0.099,-0.273,-0.523,-0.838,-1.201,-1.591,-1.99,-2.385,-2.768,-3.136,-3.485,-3.815,1.049
13.56,8.489,-1.215,8.0,-0.876,10.317,-0.202,-0.548,3.371,0.0,0.385,0.854,-0.521,0.013,0.128,6.056,4.44,3.568,3.04,2.715,2.382,2.146,1.98,1.943,1.876,1.854,1.807,1.782,1.79,1.841,1.895,4.715,4.721,4.822,5.047,4.985,4.81,4.625,4.43,4.265,4.137,3.927,3.904,3.914,3.678,3.371,2.774,2.482,2.225,2.034,1.917,1.733,1.644,1.595,1.48,1.41,1.398,1.38,1.453,10.777,11.083,11.351,11.569,11.702,11.747,11.699,11.565,11.362,11.107,10.813,10.488,10.141,9.777,9.401,-0.4,-0.656,-0.951,-1.287,-1.662,-2.058,-2.453,-2.829,-3.173,-3.48,-3.749,-3.981,-4.179,-4.343,-4.477,3.048,2.841,2.616,2.402,2.453,2.586,2.628,2.715,2.845,2.997,3.159,3.325,3.493,3.659,3.812,0.496,0.891,1.274,1.634,1.943,2.188,2.353,2.434,2.44,2.382,2.27,2.114,1.921,1.696,1.444,0.07,0.011,-0.101,-0.275,-0.525,-0.84,-1.203,-1.593,-1.992,-2.387,-2.77,-3.138,-3.487,-3.817,-4.127,1.049
13.6,2.318,-0.607,2.666,-1.066,10.438,-0.272,-0.527,3.752,0.0,0.448,0.864,-0.503,0.006,0.0,5.573,3.909,3.381,2.79,2.483,2.262,2.04,1.951,1.883,1.836,1.777,1.745,1.755,1.746,1.749,1.926,4.622,4.576,4.762,4.934,4.795,4.63,4.503,4.269,4.094,3.977,3.826,3.785,3.768,3.617,3.273,2.848,2.46,2.312,2.161,1.958,1.77,1.706,1.664,1.609,1.503,1.445,1.497,1.505,10.777,11.083,11.351,11.569,11.702,11.747,11.699,11.565,11.362,11.107,10.813,10.488,10.141,9.777,9.401,-0.4,-0.656,-0.951,-1.287,-1.662,-2.058,-2.453,-2.829,-3.173,-3.48,-3.749,-3.981,-4.179,-4.343,-4.477,3.048,2.841,2.616,2.402,2.453,2.586,2.628,2.715,2.845,2.997,3.159,3.325,3.493,3.659,3.812,0.357,0.751,1.131,1.488,1.791,2.029,2.187,2.26,2.257,2.191,2.072,1.908,1.707,1.476,1.218,0.06,-0.007,-0.128,-0.308,-0.565,-0.885,-1.251,-1.643,-2.042,-2.436,-2.817,-3.181,-3.526,-3.851,-4.156,1.049
13.64,-1.288,-1.126,-1.0,-1.066,10.563,-0.345,-0.522,3.371,0.0,-0.643,0.867,-0.499,-0.017,-0.128,5.272,3.839,3.193,2.754,2.4,2.124,1.976,1.873,1.802,1.752,1.707,1.659,1.655,1.653,1.725,4.472,4.472,4.523,4.677,4.793,4.641,4.511,4.335,4.135,3.995,3.863,3.739,3.651,3.67,3.618,3.335,2.962,2.58,2.298,2.152,2.029,1.894,1.793,1.718,1.658,1.621,1.61,1.557,1.582,10.777,11.083,11.351,11.569,11.702,11.747,11.699,11.565,11.362,11.107,10.813,10.488,10.141,9.777,9.401,-0.4,-0.656,-0.951,-1.287,-1.662,-2.058,-2.453,-2.829,-3.173,-3.48,-3.749,-3.981,-4.179,-4.343,-4.477,3.048,2.841,2.616,2.402,2.453,2.586,2.628,2.715,2.845,2.997,3.159,3.325,3.493,3.659,3.812,0.213,0.606,0.986,1.342,1.644,1.88,2.036,2.107,2.103,2.035,1.914,1.748,1.546,1.313,1.053,0.058,-0.01,-0.132,-0.315,-0.574,-0.895,-1.261,-1.654,-2.052,-2.446,-2.826,-3.189,-3.534,-3.858,-4.161,1.049
13.68,-0.143,0.496,0.082,0.294,10.673,-0.413,-0.571,2.991,0.0,-2.182,0.841,-0.54,-0.02,-0.256,6.013,4.005,3.355,2.844,2.463,2.123,1.995,1.849,1.801,1.712,1.645,1.602,1.589,1.599,1.605,4.398,4.368,4.351,4.503,4.713,4.518,4.381,4.249,4.083,3.916,3.796,3.658,3.62,3.535,3.612,3.477,3.176,2.825,2.506,2.29,2.152,2.048,1.907,1.8,1.756,1.703,1.718,1.67,1.661,11.083,11.351,11.569,11.702,11.747,11.699,11.565,11.362,11.107,10.813,10.488,10.141,9.777,9.401,9.015,-0.656,-0.951,-1.287,-1.662,-2.058,-2.453,-2.829,-3.173,-3.48,-3.749,-3.981,-4.179,-4.343,-4.477,-4.579,2.841,2.616,2.402,2.453,2.586,2.628,2.715,2.845,2.997,3.159,3.325,3.493,3.659,3.812,3.923,0.477,0.862,1.227,1.541,1.793,1.966,2.056,2.071,2.023,1.92,1.772,1.587,1.37,1.125,0.856,0.017,-0.086,-0.251,-0.495,-0.804,-1.163,-1.551,-1.95,-2.346,-2.732,-3.103,-3.456,-3.791,-4.107,-4.402,1.049
13.72,3.695,1.122,3.325,1.066,10.766,-0.479,-0.669,2.611,0.0,-2.19,0.785,-0.62,0.019,-0.128,7.671,5.524,3.924,3.09,2.657,2.276,1.999,1.878,1.802,1.691,1.647,1.574,1.553,1.556,1.556,1.695,4.251,4.269,4.275,4.394,4.605,4.428,4.301,4.154,4.002,3.806,3.681,3.557,3.508,3.492,3.512,3.386,3.134,2.869,2.499,2.357,2.214,2.086,1.958,1.894,1.818,1.805,1.759,1.762,11.083,11.351,11.569,11.702,11.747,11.699,11.565,11.362,11.107,10.813,10.488,10.141,9.777,9.401,9.015,-0.656,-0.951,-1.287,-1.662,-2.058,-2.453,-2.829,-3.173,-3.48,-3.749,-3.981,-4.179,-4.343,-4.477,-4.579,2.841,2.616,2.402,2.453,2.586,2.628,2.715,2.845,2.997,3.159,3.325,3.493,3.659,3.812,3.923,0.359,0.753,1.132,1.468,1.749,1.956,2.084,2.138,2.128,2.064,1.953,1.803,1.619,1.407,1.167,0.058,-0.008,-0.137,-0.348,-0.631,-0.971,-1.349,-1.744,-2.143,-2.537,-2.921,-3.291,-3.646,-3.984,-4.303,1.049
13.76,1.124,1.005,1.476,1.066,10.849,-0.546,-0.72,2.803,0.0,-0.38,0.752,-0.659,0.014,0.0,9.595,6.359,4.157,3.375,2.78,2.347,2.032,1.873,1.799,1.68,1.587,1.552,1.505,1.424,1.449,1.557,4.175,4.181,4.193,4.211,4.421,4.463,4.251,4.056,3.962,3.797,3.629,3.551,3.485,3.432,3.422,3.461,3.315,3.049,2.764,2.505,2.318,2.188,2.086,1.993,1.901,1.849,1.855,1.883,11.083,11.351,11.569,11.702,11.747,11.699,11.565,11.362,11.107,10.813,10.488,10.141,9.777,9.401,9.015,-0.656,-0.951,-1.287,-1.662,-2.058,-2.453,-2.829,-3.173,-3.48,-3.749,-3.981,-4.179,-4.343,-4.477,-4.579,2.841,2.616,2.402,2.453,2.586,2.628,2.715,2.845,2.997,3.159,3.325,3.493,3.659,3.812,3.923,0.249,0.645,1.03,1.376,1.672,1.896,2.043,2.117,2.127,2.083,1.992,1.861,1.696,1.501,1.278,0.071,0.026,-0.083,-0.277,-0.546,-0.875,-1.246,-1.638,-2.037,-2.433,-2.822,-3.199,-3.563,-3.911,-4.242,1.049
13.8,1.959,-0.67,2.39,-1.065,10.93,-0.615,-0.724,2.422,0.0,0.549,0.749,-0.662,0.031,0.128,9.344,6.337,4.125,3.203,2.638,2.252,2.044,1.823,1.708,1.603,1.499,1.468,1.408,1.4,1.405,4.098,4.127,4.08,4.064,4.145,4.333,4.351,4.136,3.973,3.883,3.72,3.621,3.452,3.398,3.342,3.351,3.371,3.296,3.122,2.919,2.575,2.374,2.199,2.159,2.046,2.012,1.923,1.915,1.901,11.351,11.569,11.702,11.747,11.699,11.565,11.362,11.107,10.813,10.488,10.141,9.777,9.401,9.015,8.621,-0.951,-1.287,-1.662,-2.058,-2.453,-2.829,-3.173,-3.48,-3.749,-3.981,-4.179,-4.343,-4.477,-4.579,-4.649,2.616,2.402,2.453,2.586,2.628,2.715,2.845,2.997,3.159,3.325,3.493,3.659,3.812,3.923,4.047,0.538,0.924,1.271,1.567,1.793,1.941,2.017,2.029,1.987,1.897,1.768,1.604,1.411,1.189,0.94,0.026,-0.081,-0.274,-0.541,-0.869,-1.239,-1.631,-2.03,-2.427,-2.816,-3.194,-3.558,-3.907,-4.239,-4.552,1.049
13.84,4.671,-0.903,4.214,-1.066,11.002,-0.673,-0.696,2.158,0.0,0.377,0.767,-0.641,0.013,0.0,7.925,5.206,3.8,2.939,2.42,2.043,1.845,1.765,1.597,1.518,1.451,1.404,1.328,1.359,1.416,3.979,4.023,3.978,4.017,4.121,4.25,4.172,4.026,3.889,3.732,3.612,3.51,3.396,3.343,3.271,3.307,3.319,3.247,3.056,2.905,2.539,2.36,2.226,2.145,2.093,2.053,1.98,1.951,1.943,11.351,11.569,11.702,11.747,11.699,11.565,11.362,11.107,10.813,10.488,10.141,9.777,9.401,9.015,8.621,-0.951,-1.287,-1.662,-2.058,-2.453,-2.829,-3.173,-3.48,-3.749,-3.981,-4.179,-4.343,-4.477,-4.579,-4.649,2.616,2.402,2.453,2.586,2.628,2.715,2.845,2.997,3.159,3.325,3.493,3.659,3.812,3.923,4.047,0.446,0.829,1.171,1.46,1.676,1.814,1.879,1.88,1.826,1.726,1.586,1.413,1.21,0.979,0.722,0.011,-0.108,-0.31,-0.585,-0.92,-1.294,-1.687,-2.086,-2.482,-2.868,-3.242,-3.602,-3.946,-4.272,-4.577,1.049
13.88,7.214,1.183,7.667,1.066,11.073,-0.731,-0.691,2.538,0.0,-0.245,0.771,-0.637,-0.006,-0.128,7.528,4.833,3.498,2.801,2.275,2.001,1.853,1.663,1.555,1.468,1.343,1.293,1.296,1.305,3.975,3.954,3.95,3.91,3.891,4.009,4.176,4.07,3.946,3.767,3.686,3.524,3.426,3.327,3.255,3.201,3.204,3.262,3.259,3.102,2.913,2.64,2.441,2.32,2.182,2.146,2.118,2.041,2.022,2.05,11.351,11.569,11.702,11.747,11.699,11.565,11.362,11.107,10.813,10.488,10.141,9.777,9.401,9.015,8.621,-0.951,-1.287,-1.662,-2.058,-2.453,-2.829,-3.173,-3.48,-3.749,-3.981,-4.179,-4.343,-4.477,-4.579,-4.649,2.616,2.402,2.453,2.586,2.628,2.715,2.845,2.997,3.159,3.325,3.493,3.659,3.812,3.923,4.047,0.355,0.736,1.077,1.364,1.58,1.715,1.778,1.777,1.722,1.62,1.478,1.302,1.098,0.865,0.606,0.008,-0.112,-0.316,-0.593,-0.929,-1.303,-1.697,-2.096,-2.492,-2.878,-3.251,-3.61,-3.952,-4.277,-4.582,1.049
13.92,1.488,-0.01,1.858,0.095,11.155,-0.801,-0.706,2.919,0.0,-0.321,0.761,-0.649,-0.009,0.0,7.896,4.818,3.46,2.727,2.214,1.941,1.774,1.617,1.476,1.372,1.329,1.259,1.201,1.292,3.924,3.911,3.855,3.809,3.825,3.914,4.066,3.937,3.843,3.683,3.606,3.448,3.334,3.271,3.23,3.163,3.12,3.195,3.272,3.117,2.973,2.78,2.509,2.339,2.285,2.22,2.167,2.111,2.136,2.112,11.351,11.569,11.702,11.747,11.699,11.565,11.362,11.107,10.813,10.488,10.141,9.777,9.401,9.015,8.621,-0.951,-1.287,-1.662,-2.058,-2.453,-2.829,-3.173,-3.48,-3.749,-3.981,-4.179,-4.343,-4.477,-4.579,-4.649,2.616,2.402,2.453,2.586,2.628,2.715,2.845,2.997,3.159,3.325,3.493,3.659,3.812,3.923,4.047,0.247,0.631,0.975,1.266,1.486,1.627,1.696,1.701,1.651,1.555,1.419,1.249,1.049,0.821,0.567,0.013,-0.101,-0.3,-0.573,-0.905,-1.278,-1.671,-2.07,-2.466,-2.853,-3.228,-3.59,-3.936,-4.264,-4.572,1.049
13.96,7.764,-1.087,8.0,-1.066,11.239,-0.874,-0.714,2.538,0.0,-0.231,0.756,-0.655,-0.003,0.0,7.866,4.414,3.338,2.567,2.106,1.868,1.66,1.546,1.382,1.247,1.228,1.182,1.164,3.991,3.831,3.787,3.76,3.688,3.707,3.772,3.994,3.879,3.716,3.664,3.526,3.396,3.275,3.223,3.125,3.077,3.094,3.104,3.186,3.144,2.985,2.884,2.602,2.463,2.318,2.259,2.277,2.172,2.172,2.19,11.569,11.702,11.747,11.699,11.565,11.362,11.107,10.813,10.488,10.141,9.777,9.401,9.015,8.621,8.224,-1.287,-1.662,-2.058,-2.453,-2.829,-3.173,-3.48,-3.749,-3.981,-4.179,-4.343,-4.477,-4.579,-4.649,-4.689,2.402,2.453,2.586,2.628,2.715,2.845,2.997,3.159,3.325,3.493,3.659,3.812,3.923,4.047,4.156,0.52,0.866,1.16,1.383,1.527,1.599,1.608,1.561,1.468,1.335,1.168,0.972,0.747,0.495,0.222,-0.096,-0.292,-0.562,-0.892,-1.264,-1.656,-2.055,-2.452,-2.84,-3.216,-3.579,-3.927,-4.256,-4.567,-4.858,1.049
14.0,6.899,-0.779,6.518,-1.066,11.319,-0.944,-0.721,2.919,0.0,-0.328,0.751,-0.66,-0.008,-0.128,7.793,4.414,3.335,2.459,2.058,1.8,1.609,1.419,1.303,1.217,1.17,1.109,1.23,3.853,3.746,3.713,3.685,3.663,3.645,3.713,3.839,3.777,3.634,3.557,3.367,3.268,3.183,3.132,3.027,2.996,2.984,3.043,3.105,3.183,3.007,2.891,2.723,2.496,2.368,2.325,2.307,2.261,2.258,2.26,11.569,11.702,11.747,11.699,11.565,11.362,11.107,10.813,10.488,10.141,9.777,9.401,9.015,8.621,8.224,-1.287,-1.662,-2.058,-2.453,-2.829,-3.173,-3.48,-3.749,-3.981,-4.179,-4.343,-4.477,-4.579,-4.649,-4.689,2.402,2.453,2.586,2.628,2.715,2.845,2.997,3.159,3.325,3.493,3.659,3.812,3.923,4.047,4.156,0.414,0.761,1.056,1.282,1.428,1.503,1.514,1.471,1.38,1.25,1.086,0.891,0.668,0.419,0.148,-0.092,-0.286,-0.554,-0.883,-1.253,-1.645,-2.044,-2.441,-2.83,-3.207,-3.571,-3.92,-4.251,-4.564,-4.856,1.049
14.04,-1.339,0.883,-1.0,0.544,11.41,-1.027,-0.744,3.299,0.0,-1.008,0.736,-0.677,-0.02,-0.256,8.284,4.543,3.304,2.335,2.003,1.731,1.482,1.317,1.259,1.142,1.119,1.136,3.973,3.776,3.663,3.577,3.57,3.498,3.502,3.603,3.705,3.702,3.511,3.415,3.332,3.215,3.104,3.063,2.979,2.965,2.946,2.966,3.062,3.132,3.089,2.926,2.916,2.645,2.512,2.44,2.365,2.349,2.341,2.355,11.569,11.702,11.747,11.699,11.565,11.362,11.107,10.813,10.488,10.141,9.777,9.401,9.015,8.621,8.224,-1.287,-1.662,-2.058,-2.453,-2.829,-3.173,-3.48,-3.749,-3.981,-4.179,-4.343,-4.477,-4.579,-4.649,-4.689,2.402,2.453,2.586,2.628,2.715,2.845,2.997,3.159,3.325,3.493,3.659,3.812,3.923,4.047,4.156,0.293,0.645,0.946,1.179,1.334,1.418,1.438,1.403,1.322,1.2,1.044,0.857,0.642,0.4,0.135,-0.084,-0.269,-0.531,-0.854,-1.221,-1.611,-2.01,-2.408,-2.798,-3.178,-3.546,-3.899,-4.236,-4.553,-4.852,1.049
14.08,-0.601,0.761,-1.0,1.066,11.499,-1.117,-0.818,2.919,0.0,-2.142,0.684,-0.73,-0.001,-0.128,17.38,6.945,3.806,2.603,2.041,1.755,1.515,1.293,1.164,1.095,1.051,1.052,3.926,3.808,3.648,3.563,3.485,3.473,3.379,3.401,3.508,3.601,3.533,3.403,3.283,3.2,3.094,2.999,2.936,2.931,2.87,2.856,2.889,2.959,3.082,3.08,2.952,2.832,2.709,2.535,2.486,2.473,2.441,2.408,11.702,11.747,11.699,11.565,11.362,11.107,10.813,10.488,10.141,9.777,9.401,9.015,8.621,8.224,7.825,-1.662,-2.058,-2.453,-2.829,-3.173,-3.48,-3.749,-3.981,-4.179,-4.343,-4.477,-4.579,-4.649,-4.689,-4.699,2.453,2.586,2.628,2.715,2.845,2.997,3.159,3.325,3.493,3.659,3.812,3.923,4.047,4.156,4.177,0.537,0.857,1.112,1.295,1.407,1.457,1.452,1.399,1.306,1.177,1.017,0.828,0.61,0.368,0.102,-0.224,-0.463,-0.768,-1.122,-1.505,-1.901,-2.3,-2.696,-3.084,-3.463,-3.829,-4.18,-4.515,-4.832,-5.13,1.049
